1.382864503111808E-4,0.9998617135496888,1.6914620565175475E-69,5.374661698235135E-29,4.371156713530747E-64,5.029202219035005E-42,2.747278804035358E-44,6.736122303123023E-112,1.645769061055348E-89,5.854291945980039E-58,5.805213585969903E-45,9.047056335256947E-33,WatchTV
1.0,3.57364788117578E-19,3.9136798701808173E-87,1.3778004221806774E-47,5.427265391841853E-81,9.21222414338197E-59,9.212224143375686E-59,2.6352299285898894E-126,1.1803719457454126E-103,5.637312370184141E-80,7.058674688391407E-92,1.828631886872597E-46,WatchTV
1.0,3.57364788117578E-19,3.9136798701808173E-87,1.3778004221806774E-47,5.427265391841853E-81,9.21222414338197E-59,9.212224143375686E-59,2.6352299285898894E-126,1.1803719457454126E-103,5.637312370184141E-80,7.058674688391407E-92,1.828631886872597E-46,WatchTV
1.0,3.57364788117578E-19,3.9136798701808173E-87,1.3778004221806774E-47,5.427265391841853E-81,9.21222414338197E-59,9.212224143375686E-59,2.6352299285898894E-126,1.1803719457454126E-103,5.637312370184141E-80,7.058674688391407E-92,1.828631886872597E-46,WatchTV
1.0,1.2845946692132305E-20,9.742233132857437E-88,3.0579732381530093E-49,3.034546366455687E-82,2.293177731799964E-59,2.2931777317989214E-59,6.5598171477082335E-127,1.6026941943873164E-104,7.557245062460805E-83,4.4765492049586485E-93,8.810266888545168E-48,WatchTV
1.0,1.2845946692132305E-20,9.742233132857437E-88,3.0579732381530093E-49,3.034546366455687E-82,2.293177731799964E-59,2.2931777317989214E-59,6.5598171477082335E-127,1.6026941943873164E-104,7.557245062460805E-83,4.4765492049586485E-93,8.810266888545168E-48,WatchTV
1.0,1.2845946692132305E-20,9.742233132857437E-88,3.0579732381530093E-49,3.034546366455687E-82,2.293177731799964E-59,2.2931777317989214E-59,6.5598171477082335E-127,1.6026941943873164E-104,7.557245062460805E-83,4.4765492049586485E-93,8.810266888545168E-48,WatchTV
1.0,1.2845946692132305E-20,9.742233132857437E-88,3.0579732381530093E-49,3.034546366455687E-82,2.293177731799964E-59,2.2931777317989214E-59,6.5598171477082335E-127,1.6026941943873164E-104,7.557245062460805E-83,4.4765492049586485E-93,8.810266888545168E-48,WatchTV
1.0,1.2845946692132305E-20,9.742233132857437E-88,3.0579732381530093E-49,3.034546366455687E-82,2.293177731799964E-59,2.2931777317989214E-59,6.5598171477082335E-127,1.6026941943873164E-104,7.557245062460805E-83,4.4765492049586485E-93,8.810266888545168E-48,WatchTV
1.0,1.2845946692132305E-20,9.742233132857437E-88,3.0579732381530093E-49,3.034546366455687E-82,2.293177731799964E-59,2.2931777317989214E-59,6.5598171477082335E-127,1.6026941943873164E-104,7.557245062460805E-83,4.4765492049586485E-93,8.810266888545168E-48,WatchTV
1.0,2.1023439434416964E-17,3.3728346795303344E-83,1.0633467068653891E-44,3.4756480989932087E-78,4.33044789700736E-55,2.5260946065653173E-55,7.226094378591545E-123,1.7654790138061432E-100,5.366610655713568E-78,1.2489218825016634E-84,9.705121134286756E-44,WatchTV
1.0,2.1023439434416964E-17,3.3728346795303344E-83,1.0633467068653891E-44,3.4756480989932087E-78,4.33044789700736E-55,2.5260946065653173E-55,7.226094378591545E-123,1.7654790138061432E-100,5.366610655713568E-78,1.2489218825016634E-84,9.705121134286756E-44,WatchTV
1.0,2.1023439434416964E-17,3.3728346795303344E-83,1.0633467068653891E-44,3.4756480989932087E-78,4.33044789700736E-55,2.5260946065653173E-55,7.226094378591545E-123,1.7654790138061432E-100,5.366610655713568E-78,1.2489218825016634E-84,9.705121134286756E-44,WatchTV
1.0,1.2845946692132305E-20,9.742233132857437E-88,3.0579732381530093E-49,3.034546366455687E-82,2.293177731799964E-59,2.2931777317989214E-59,6.5598171477082335E-127,1.6026941943873164E-104,7.557245062460805E-83,4.4765492049586485E-93,8.810266888545168E-48,WatchTV
1.0,1.2845946692132305E-20,9.742233132857437E-88,3.0579732381530093E-49,3.034546366455687E-82,2.293177731799964E-59,2.2931777317989214E-59,6.5598171477082335E-127,1.6026941943873164E-104,7.557245062460805E-83,4.4765492049586485E-93,8.810266888545168E-48,WatchTV
1.0,6.153510253988051E-19,6.338341495581856E-85,1.572413893290307E-46,1.0047882377410551E-79,1.0850559527557157E-56,8.137919645624797E-57,2.327916589185965E-124,5.687564635562635E-102,4.217665745214675E-80,2.575361608540134E-88,3.126545448322204E-45,WatchTV
