0.0,0.0,8.9677,4.4779,2.7664,0.5845,2.2074,1.5486,7.0623,0.0265,6.1139,1.145,12.2561,Circuit	
0.0,0.0,8.297,4.0571,2.9619,0.4935,2.0384,1.7589,6.3921,0.1598,3.9167,1.3135,9.0799,Circuit	
0.0,0.0,7.9107,3.1069,2.6335,0.7816,2.665,0.899,6.5606,0.0184,8.0687,0.4573,12.871,Circuit	
0.0,0.0,8.2704,4.6636,2.7539,0.6415,2.2924,1.7299,5.6717,0.2076,10.9988,0.2282,22.582,Circuit	
0.0,0.0,8.1528,3.1822,2.4187,0.9743,1.4664,0.5969,7.1611,0.2599,5.2831,0.1564,12.9923,Circuit	
0.0,0.0,9.9561,4.6131,2.9368,1.2628,2.0576,0.1754,8.2726,0.0142,6.2826,0.0718,45.0873,Circuit	
0.0,0.0,9.4876,4.4052,3.6202,0.3733,4.8598,0.5728,7.0424,0.225,10.905,0.5595,33.0301,Circuit	
0.0,0.0,8.7745,3.9164,2.844,0.879,3.0413,1.1894,6.8983,0.2977,6.5248,0.6928,10.0693,Circuit	
0.0,0.0,7.1318,3.5313,1.9889,0.2308,3.4971,1.4701,5.0511,0.1233,3.2033,0.4142,6.2242,Circuit	
0.0,0.0,7.9737,3.178,2.4709,0.5219,3.5637,1.1629,6.0884,0.5035,3.9148,0.0895,16.4499,Circuit	
0.0,0.0,8.5842,3.6075,2.918,1.0367,2.8752,0.3787,7.0568,0.0115,4.4651,0.4004,12.2014,Circuit	
0.0,0.0,8.1757,4.5765,2.6133,1.6368,2.8815,1.136,5.3095,0.0111,6.8932,0.0583,26.3498,Circuit	
0.0,0.0,8.7845,3.9484,2.7271,1.122,3.4635,0.2994,6.6332,0.0616,10.3366,0.3479,45.213,Circuit	
0.0,0.0,9.9094,4.4141,2.9432,1.0021,3.9318,0.0406,7.6083,0.0725,8.4582,0.271,58.2648,Circuit	
0.0,0.0,10.8625,4.8236,3.5799,0.4116,4.558,0.5816,8.0119,0.0132,6.9471,0.0844,42.0643,Circuit	
0.0,0.0,9.596,4.5481,3.4933,0.6966,4.1746,1.3278,6.6343,0.3981,9.6415,0.2205,43.2101,Circuit	
0.0,0.0,8.7787,3.9619,2.4757,0.2392,4.014,1.1639,6.5748,0.1941,6.4124,1.8202,9.2835,Circuit	
0.0,0.0,8.8709,4.0839,2.6157,0.1903,4.5024,1.0326,6.4296,0.1552,4.4055,0.4587,11.5108,Circuit	
0.0,0.0,8.141,3.5405,2.3887,0.4255,3.7716,1.3056,6.0065,0.133,4.1911,3.3411,40.9978,Circuit	
0.0,0.0,8.4591,3.229,2.6484,0.2147,3.5565,0.7327,6.6461,0.2244,7.6445,0.0938,31.9471,Circuit	
0.0,0.0,8.4682,3.5906,2.8196,1.1976,3.6083,0.513,6.3115,3.0E-4,7.0913,0.3189,36.5964,Circuit	
0.0,0.0,8.9289,4.7148,2.888,1.4686,3.8447,0.9207,5.8151,0.0892,4.4373,0.0213,47.2613,Circuit	
0.0,0.0,9.3207,4.4214,3.1018,1.091,4.3366,0.2891,6.3005,0.2535,5.3737,0.3411,50.3549,Circuit	
0.0,0.0,8.7342,3.3378,2.4876,1.1113,4.2602,0.3341,6.7008,0.0854,9.7438,0.0448,52.5849,Circuit	
0.0,0.0,7.9326,3.1737,2.3796,0.0138,3.5338,0.747,6.179,0.1416,6.5265,0.1527,22.0488,Circuit	
0.0,0.0,9.2523,4.6238,3.3705,0.3505,4.629,1.31,5.6356,0.3758,5.4984,3.1194,38.6179,Circuit	
0.0,0.0,9.0246,4.5193,2.8293,0.1083,3.5508,1.4524,6.5847,0.3936,5.449,3.1749,34.6903,Circuit	
0.0,0.0,9.9753,4.2921,3.255,0.0144,4.7909,0.5919,7.2825,0.0503,7.7981,0.252,54.2156,Circuit	
0.0,0.0,8.7714,3.7679,3.0131,1.784,4.561,0.3266,5.6573,0.0464,4.9169,0.3299,39.2586,Circuit	
0.0,0.0,10.1136,5.4513,3.2894,1.3781,4.4537,0.9448,6.4271,0.1114,7.9086,0.0907,44.3706,Circuit	
0.0,0.0,8.2835,3.6709,2.7163,1.8521,3.442,0.0289,5.9081,0.076,5.2279,0.3432,46.5643,Circuit	
0.0,0.0,8.0985,2.9742,2.168,0.6703,3.8854,0.7725,6.2252,0.0072,4.9814,0.0611,46.137,Circuit	
0.0,0.0,8.3552,3.5873,2.558,0.2206,3.7205,0.7168,6.2258,0.0428,4.5045,0.5432,17.3612,Circuit	
0.0,0.0,7.7344,4.1384,2.4251,0.0523,2.8219,1.9564,5.2405,0.0548,2.4935,0.9352,4.4637,Circuit	
0.0,0.0,9.5399,4.719,2.8545,0.9476,2.889,0.805,7.412,0.0977,4.5384,0.9807,50.1876,Circuit	
0.0,0.0,10.5394,4.7645,3.6023,1.3003,2.9744,0.3657,8.3737,0.0123,4.6832,0.2307,50.0167,Circuit	
0.0,0.0,8.5248,3.1225,2.8905,0.6417,2.8828,0.4063,6.8724,0.0904,8.5306,0.0951,40.2636,Circuit	
0.0,0.0,6.9886,2.9915,2.8533,1.0341,3.4554,1.6027,4.5673,0.122,4.0326,0.2923,7.1556,Circuit	
0.0,0.0,7.38,3.1968,2.3112,1.1829,3.0459,0.8801,5.4216,0.1425,6.478,0.0259,50.9074,Circuit	
0.0,0.0,1.9769,0.3776,1.1437,0.252,0.9289,1.21,2.1788,0.0327,2.4811,0.25,2.5905,Other	
4.7446,76.7728,0.4949,3.0E-4,0.2033,0.1666,0.454,0.2173,0.204,0.0611,0.8104,0.0011,0.5646,Other	
0.0,0.0,1.8798,0.1942,0.6868,0.0722,1.5792,0.6707,0.9503,0.1393,4.9726,0.0396,2.8072,Other	
0.0,0.0,2.8067,0.1316,1.8688,0.743,1.9391,0.5638,1.2293,0.6212,6.1523,1.3156,5.6806,Other	
0.0,0.0,1.2197,0.0975,0.8227,0.2535,0.7676,0.2195,0.5952,0.0827,2.7912,0.0299,2.0348,Other	
0.0,0.0,0.6608,0.1175,0.3011,0.0834,0.507,0.0763,0.4114,0.0522,1.4554,0.0948,1.2048,Other	
0.0,0.0,0.5398,0.0302,0.2471,0.0859,0.4167,0.0522,0.3536,0.0203,1.6098,0.044,1.1867,Other	
0.0,0.0,0.4186,0.008,0.2238,0.0445,0.3137,0.0034,0.292,0.0258,1.3655,0.0772,0.8016,Other	
29.5579,-25.6935,0.1362,0.0157,0.0479,0.0254,0.0928,0.006,0.1129,0.0366,0.3249,0.019,0.2474,Other	
30.098,-24.8781,0.1041,0.0205,0.0227,0.0682,0.0462,0.0205,0.0699,0.0039,0.2148,0.0057,0.2163,Other	
0.0,0.0,1.6535,0.282,0.9537,0.3839,2.2955,0.2435,1.1401,0.5166,3.4012,0.4446,4.3041,Other	
0.0,0.0,0.6733,0.1526,0.5249,0.2369,0.8974,0.015,0.3946,0.1005,2.6472,0.3694,2.3684,Other	
52.22,7.4626,0.1502,0.0416,0.0833,0.0286,0.1024,0.0212,0.0661,0.0346,0.476,0.0094,0.3316,WatchTV	
51.4778,7.2701,0.1783,0.0049,0.0945,0.0714,0.1195,0.0392,0.0868,1.0E-4,0.6048,0.0204,0.4014,WatchTV	
43.8964,4.122,0.2847,0.023,0.1493,0.1053,0.228,0.0566,0.154,0.0022,0.9639,0.1079,0.8721,WatchTV	
48.6266,0.4172,0.1175,0.0137,0.0417,0.0382,0.0846,0.0145,0.0848,0.0083,0.3377,0.0099,0.2817,WatchTV	
49.262,-0.0505,0.0869,0.0064,0.0279,0.0609,0.0488,0.0088,0.0454,0.0046,0.16,0.0148,0.1712,WatchTV	
49.647,-0.8077,0.0813,0.0011,0.0257,0.0589,0.0327,0.0296,0.038,0.0052,0.1493,0.0027,0.1632,WatchTV	
50.0673,-1.0722,0.0849,0.0011,0.0284,0.0619,0.0359,0.0124,0.0446,0.0084,0.1923,0.0022,0.1858,WatchTV	
50.4978,-1.1881,0.0763,0.0021,0.026,0.0457,0.0314,0.0148,0.0501,7.0E-4,0.1728,2.0E-4,0.2242,WatchTV	
50.5116,-1.5204,0.0706,5.0E-4,0.038,0.0167,0.0384,0.0211,0.0428,0.0077,0.1903,0.0061,0.229,WatchTV	
50.4883,-1.219,0.0951,0.0033,0.0311,0.0188,0.0362,0.0778,0.0416,0.0011,0.1868,0.0103,0.1675,WatchTV	
50.7977,-1.5405,0.1243,0.0024,0.026,0.0551,0.0343,0.0993,0.0452,0.0016,0.1786,0.0043,0.1881,WatchTV	
50.9441,-2.0277,0.1461,0.0,0.0271,0.076,0.0339,0.1171,0.0379,3.0E-4,0.183,0.0036,0.2179,WatchTV	
50.9728,-2.3811,0.1749,0.0016,0.0226,0.089,0.0323,0.1445,0.0378,0.0014,0.1704,0.0034,0.1804,WatchTV	
51.1116,-2.3682,0.2026,0.0057,0.0307,0.1039,0.0346,0.1672,0.0461,0.0048,0.1803,0.0012,0.2505,WatchTV	
51.2978,-2.0222,0.2032,0.0032,0.0311,0.1028,0.0318,0.1684,0.0382,0.0048,0.1453,0.0021,0.2301,WatchTV	
50.9364,-2.0363,0.2126,0.0076,0.0369,0.1138,0.0479,0.1588,0.0873,0.0,0.345,0.0277,0.2667,WatchTV	
0.0,0.0,1.0615,0.0961,0.7938,0.0393,0.7281,0.1072,0.9707,0.3347,2.6264,0.0476,2.0119,WatchTV	
31.4857,2.7971,0.3591,0.045,0.0942,0.2978,0.1499,0.1476,0.0751,0.1199,0.479,0.0251,0.3953,WatchTV	
34.9792,2.1626,0.2215,0.0066,0.0294,0.1744,0.0221,0.1283,0.0381,0.0044,0.1084,0.0038,0.1629,WatchTV	
35.4477,2.0246,0.2254,0.0133,0.0225,0.169,0.0325,0.1434,0.0391,0.0062,0.2235,0.0019,0.1223,WatchTV	
35.5024,2.4736,0.2228,0.0029,0.03,0.1618,0.0333,0.146,0.0439,0.0012,0.1706,0.0046,0.1499,WatchTV	
35.7298,2.4031,0.2308,0.0104,0.0253,0.1774,0.0243,0.1425,0.0302,0.0057,0.1285,0.0033,0.1207,WatchTV	
35.8579,2.0595,0.2173,0.0027,0.0308,0.17,0.0249,0.1275,0.0389,0.0013,0.1262,0.0102,0.1631,WatchTV	
35.9079,1.8453,0.2152,0.0187,0.0289,0.1619,0.0266,0.1333,0.0391,0.0029,0.1297,0.001,0.1752,WatchTV	
35.4327,2.3143,0.2043,0.0424,0.0527,0.1271,0.1023,0.1046,0.049,0.0035,0.374,0.0022,0.252,WatchTV	
34.114,1.892,0.3285,0.0973,0.245,0.08,0.1997,0.0914,0.1149,0.0266,0.8175,0.0193,0.8856,WatchTV	
37.3071,1.1293,0.2376,0.1373,0.0554,0.1308,0.0676,0.1122,0.043,0.0443,0.2345,0.0215,0.1753,WatchTV	
38.1214,1.752,0.1846,0.0796,0.1276,0.0476,0.1,0.0591,0.0685,0.0018,0.4572,0.0264,0.2823,WatchTV	
38.3426,2.2132,0.1652,0.1423,0.031,0.0453,0.0352,0.0577,0.0323,0.0011,0.1871,0.0016,0.1719,WatchTV	
38.3581,2.2734,0.1677,0.148,0.0274,0.0449,0.0304,0.0468,0.0338,0.0036,0.2013,0.0015,0.1387,WatchTV	
38.335,2.2391,0.1655,0.1486,0.0302,0.0286,0.0334,0.0401,0.042,0.0056,0.1667,0.0019,0.2005,WatchTV	
38.3512,2.4764,0.1409,0.1251,0.0198,0.0285,0.0298,0.0372,0.035,0.0015,0.1217,0.0014,0.1293,WatchTV	
38.288,2.8377,0.0916,0.066,0.0308,0.0183,0.0293,0.0346,0.0392,0.0055,0.1444,8.0E-4,0.1618,WatchTV	
38.5219,2.5676,0.0726,0.027,0.0284,0.0209,0.0334,0.0414,0.0382,0.0076,0.1637,0.015,0.166,WatchTV	
38.8367,1.9137,0.0581,0.0095,0.0246,0.0112,0.0249,0.0361,0.0305,1.0E-4,0.1122,0.0012,0.1344,WatchTV	
38.7458,1.7399,0.0523,0.0042,0.0253,0.0132,0.0297,0.0177,0.0387,0.0037,0.1586,0.0044,0.1426,WatchTV	
