0,0,0,4,29,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,20,Walk
0,0,0,2,33,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,18,Walk
0,0,0,3,32,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,19,Walk
0,1,0,6,32,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,19,Walk
6,2,12,6,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,13,Walk
14,2,24,4,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6,Read
34,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Read
44,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Read
48,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Read
35,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Read
29,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Read
29,0,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Read
38,1,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Read
48,1,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Read
51,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Read
54,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Read
49,1,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Read
49,1,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Read
31,12,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Read
32,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Read
37,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Read
45,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Read
46,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Read
35,1,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Read
43,2,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Read
46,2,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Read
55,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Read
53,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Read
39,2,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,Read
21,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,10,0,Sweep
6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,20,0,Sweep
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,32,0,Sweep
0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,33,0,Sweep
0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,32,1,Sweep
0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,25,1,Sweep
0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,2,Sweep
0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,20,3,Sweep
0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,15,3,Sweep
0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,17,4,Sweep
0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,27,21,6,Sweep
0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,23,7,Sweep
0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,19,12,Sweep
0,0,0,4,4,1,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,7,16,10,8,Sweep
0,0,0,6,3,1,1,0,1,10,0,0,0,0,0,0,1,0,0,0,0,12,11,6,8,Sweep
0,0,0,8,8,1,1,0,1,11,0,0,0,0,0,0,1,0,0,0,0,12,11,2,4,Sweep
0,0,0,8,15,0,1,0,1,2,10,0,1,0,0,0,0,0,0,0,0,10,5,3,4,Sweep
0,0,0,3,15,0,0,0,0,1,17,5,9,0,0,0,0,0,0,0,0,3,2,2,3,Sleep
0,0,0,0,8,0,0,0,0,0,17,25,9,0,0,0,0,0,0,0,0,0,0,1,0,Sleep
0,0,0,0,0,0,0,0,0,0,7,45,8,0,0,0,0,0,0,0,0,0,0,0,0,Sleep
0,0,0,0,0,0,0,0,0,0,5,55,0,0,0,0,0,0,0,0,0,0,0,0,0,Sleep
0,0,0,0,0,0,0,0,0,0,5,55,0,0,0,0,0,0,0,0,0,0,0,0,0,Sleep
0,0,0,0,0,1,0,0,0,0,7,52,0,0,0,0,0,0,0,0,0,0,0,0,0,Sleep
0,0,0,0,0,1,0,0,0,0,2,57,0,0,0,0,0,0,0,0,0,0,0,0,0,Sleep
0,0,0,0,0,1,0,0,0,0,2,57,0,0,0,0,0,0,0,0,0,0,0,0,0,Sleep
0,0,0,0,0,1,0,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,Sleep
0,0,0,0,0,1,0,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,Sleep
0,0,0,0,0,1,0,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,Sleep
0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,Sleep
0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,Sleep
0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,Sleep
0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,Sleep
0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,Sleep
0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,Sleep
0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,Sleep
0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,Sleep
0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,Sleep
0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,Sleep
0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,Sleep
0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,Sleep
0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,Sleep
0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,Sleep
0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,Sleep
0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,Sleep
0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,Sleep
0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,Sleep
0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,Sleep
0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,Sleep
0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,Sleep
0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,Sleep
0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,Sleep
0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,Sleep
0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,Sleep
0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,Sleep
0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,Sleep
0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,Sleep
0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,Sleep
0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,Sleep
0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,Sleep
0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,Sleep
0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,Sleep
0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,Sleep
0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,Sleep
0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,Sleep
0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,Sleep
0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,Sleep
0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,Sleep
0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,Sleep
0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,Sleep
0,0,0,0,0,3,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,Sleep
0,0,0,0,0,3,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,Sleep
0,0,0,0,0,3,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,Sleep
0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,Sleep
0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,Sleep
0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,Sleep
0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,Sleep
0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,Sleep
0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,Sleep
0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,Sleep
0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,Sleep
0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,Sleep
0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,Sleep
0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,Sleep
0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,Sleep
0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,Sleep
0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,Sleep
0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,Sleep
0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,Sleep
0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,Sleep
0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,Sleep
0,0,0,0,0,0,0,0,0,0,2,57,1,0,0,0,0,0,0,0,0,0,0,0,0,Sleep
0,0,0,0,0,0,0,0,0,0,6,37,1,3,4,0,2,1,4,0,2,0,0,0,0,Sleep
0,0,0,0,0,0,0,0,0,0,6,17,1,9,7,1,3,6,7,1,2,0,0,0,0,Exercise
0,0,0,0,0,0,0,0,0,0,4,0,0,13,10,3,5,12,9,1,3,0,0,0,0,Exercise
0,0,0,0,0,0,0,0,0,0,0,0,0,13,10,6,5,18,6,1,1,0,0,0,0,Exercise
0,0,0,0,0,0,0,0,0,0,0,0,0,10,14,10,4,15,6,0,1,0,0,0,0,Exercise
0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,15,3,12,6,2,1,0,0,0,0,Exercise
0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,18,3,7,7,2,2,0,0,0,0,Exercise
0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,18,6,8,8,2,2,0,0,0,0,Exercise
0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,12,7,7,13,1,1,0,0,0,0,Exercise
0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,8,7,8,16,1,0,0,0,0,0,Exercise
0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,3,5,10,21,1,1,0,0,0,0,Exercise
0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,2,5,12,21,2,1,0,0,0,0,Exercise
0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,5,10,25,3,1,0,0,0,0,Exercise
0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,6,9,25,4,0,0,0,0,0,Exercise
0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,6,8,27,3,0,0,0,0,0,Exercise
0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,7,11,26,2,1,0,0,0,0,Exercise
0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,7,9,28,2,1,0,0,0,0,Exercise
0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,1,6,8,27,2,2,0,0,0,0,Exercise
0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,1,4,7,27,3,2,0,0,0,0,Exercise
0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,1,3,8,25,4,2,0,0,0,0,Exercise
0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1,4,8,27,3,1,0,0,0,0,Exercise
0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,3,7,7,25,4,0,0,0,0,0,Exercise
0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,3,8,6,26,2,0,0,0,0,0,Exercise
0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,3,9,4,27,3,0,0,0,0,0,Exercise
0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,7,5,32,1,0,0,0,0,0,Exercise
0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,6,6,31,4,1,0,0,0,0,Exercise
0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,4,12,27,3,1,0,0,0,0,Exercise
0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,5,9,27,4,1,0,0,0,0,Exercise
0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,2,6,7,26,2,1,0,0,0,0,Exercise
0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,5,6,2,29,2,3,0,0,0,0,Exercise
4,0,1,0,0,0,0,0,1,0,0,0,0,10,1,6,4,3,25,1,4,0,0,0,0,Exercise
15,0,10,0,0,0,0,0,1,0,0,0,0,5,0,5,2,2,17,0,3,0,0,0,0,Exercise
35,0,10,0,0,0,0,0,1,0,0,0,0,2,0,2,1,1,7,0,1,0,0,0,0,Read
51,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Read
57,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Read
56,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Read
56,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Read
59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Read
58,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Read
58,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Read
58,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Read
60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Read
60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Read
60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Read
58,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Read
58,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Read
58,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Read
60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Read
60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Read
60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Read
60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Read
60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Read
60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Read
45,12,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Read
25,32,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayPad
5,52,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayPad
0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayPad
0,58,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayPad
0,56,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayPad
0,56,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayPad
0,58,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayPad
0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayPad
0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayPad
0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayPad
0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayPad
0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayPad
0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayPad
0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayPad
0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayPad
0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayPad
0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayPad
0,59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayPad
0,55,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayPad
0,55,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayPad
0,56,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayPad
