2.4941517413908297E-20,1.0,4.55306601309653E-104,1.773502367086163E-55,8.238336462244123E-37,1.585681035374744E-102,2.5458113609059644E-75,1.620222813010644E-60,2.472971517522926E-72,6.204868172344202E-147,9.567478504393149E-124,5.57846541821716E-55,4.446365318503076E-65,5.554678448044545E-90,1.7063163725144824E-111,WatchTV,0,0,0,0,0,0,1,0,0,0
2.4941517413908297E-20,1.0,4.55306601309653E-104,1.773502367086163E-55,8.238336462244123E-37,1.585681035374744E-102,2.5458113609059644E-75,1.620222813010644E-60,2.472971517522926E-72,6.204868172344202E-147,9.567478504393149E-124,5.57846541821716E-55,4.446365318503076E-65,5.554678448044545E-90,1.7063163725144824E-111,WatchTV,0,0,0,0,0,0,1,0,0,0
2.4941517413908297E-20,1.0,4.55306601309653E-104,1.773502367086163E-55,8.238336462244123E-37,1.585681035374744E-102,2.5458113609059644E-75,1.620222813010644E-60,2.472971517522926E-72,6.204868172344202E-147,9.567478504393149E-124,5.57846541821716E-55,4.446365318503076E-65,5.554678448044545E-90,1.7063163725144824E-111,WatchTV,0,0,0,0,0,0,1,0,0,0
2.4941517413908297E-20,1.0,4.55306601309653E-104,1.773502367086163E-55,8.238336462244123E-37,1.585681035374744E-102,2.5458113609059644E-75,1.620222813010644E-60,2.472971517522926E-72,6.204868172344202E-147,9.567478504393149E-124,5.57846541821716E-55,4.446365318503076E-65,5.554678448044545E-90,1.7063163725144824E-111,WatchTV,0,0,0,0,0,0,1,0,0,0
2.4941517413908297E-20,1.0,4.55306601309653E-104,1.773502367086163E-55,8.238336462244123E-37,1.585681035374744E-102,2.5458113609059644E-75,1.620222813010644E-60,2.472971517522926E-72,6.204868172344202E-147,9.567478504393149E-124,5.57846541821716E-55,4.446365318503076E-65,5.554678448044545E-90,1.7063163725144824E-111,WatchTV,0,0,0,0,0,0,1,0,0,0
2.4941517413908297E-20,1.0,4.55306601309653E-104,1.773502367086163E-55,8.238336462244123E-37,1.585681035374744E-102,2.5458113609059644E-75,1.620222813010644E-60,2.472971517522926E-72,6.204868172344202E-147,9.567478504393149E-124,5.57846541821716E-55,4.446365318503076E-65,5.554678448044545E-90,1.7063163725144824E-111,WatchTV,0,0,0,0,0,0,1,0,0,0
2.4941517413908297E-20,1.0,4.55306601309653E-104,1.773502367086163E-55,8.238336462244123E-37,1.585681035374744E-102,2.5458113609059644E-75,1.620222813010644E-60,2.472971517522926E-72,6.204868172344202E-147,9.567478504393149E-124,5.57846541821716E-55,4.446365318503076E-65,5.554678448044545E-90,1.7063163725144824E-111,WatchTV,0,0,0,0,0,0,1,0,0,0
2.4941517413908297E-20,1.0,4.55306601309653E-104,1.773502367086163E-55,8.238336462244123E-37,1.585681035374744E-102,2.5458113609059644E-75,1.620222813010644E-60,2.472971517522926E-72,6.204868172344202E-147,9.567478504393149E-124,5.57846541821716E-55,4.446365318503076E-65,5.554678448044545E-90,1.7063163725144824E-111,WatchTV,0,0,0,0,0,0,1,0,0,0
2.4941517413908297E-20,1.0,4.55306601309653E-104,1.773502367086163E-55,8.238336462244123E-37,1.585681035374744E-102,2.5458113609059644E-75,1.620222813010644E-60,2.472971517522926E-72,6.204868172344202E-147,9.567478504393149E-124,5.57846541821716E-55,4.446365318503076E-65,5.554678448044545E-90,1.7063163725144824E-111,WatchTV,0,0,0,0,0,0,1,0,0,0
2.4941517413908297E-20,1.0,4.55306601309653E-104,1.773502367086163E-55,8.238336462244123E-37,1.585681035374744E-102,2.5458113609059644E-75,1.620222813010644E-60,2.472971517522926E-72,6.204868172344202E-147,9.567478504393149E-124,5.57846541821716E-55,4.446365318503076E-65,5.554678448044545E-90,1.7063163725144824E-111,WatchTV,0,0,0,0,0,0,1,0,0,0
6.444147592782255E-17,1.0,3.0698848463659763E-99,7.561437719632097E-51,1.014305150713512E-33,1.8509298539558087E-98,1.0896117524996456E-70,2.6477495731389517E-56,2.8866441028467168E-68,7.242803239589947E-143,1.1167902746981029E-119,6.511617375423986E-51,5.1901423590265815E-61,3.027377056464362E-85,2.5338827710296294E-102,WatchTV,0,0,0,0,0,0,1,0,0,0
6.444147592782255E-17,1.0,3.0698848463659763E-99,7.561437719632097E-51,1.014305150713512E-33,1.8509298539558087E-98,1.0896117524996456E-70,2.6477495731389517E-56,2.8866441028467168E-68,7.242803239589947E-143,1.1167902746981029E-119,6.511617375423986E-51,5.1901423590265815E-61,3.027377056464362E-85,2.5338827710296294E-102,WatchTV,0,0,0,0,0,0,1,0,0,0
6.444147592782255E-17,1.0,3.0698848463659763E-99,7.561437719632097E-51,1.014305150713512E-33,1.8509298539558087E-98,1.0896117524996456E-70,2.6477495731389517E-56,2.8866441028467168E-68,7.242803239589947E-143,1.1167902746981029E-119,6.511617375423986E-51,5.1901423590265815E-61,3.027377056464362E-85,2.5338827710296294E-102,WatchTV,0,0,0,0,0,0,1,0,0,0
6.444147592782255E-17,1.0,3.0698848463659763E-99,7.561437719632097E-51,1.014305150713512E-33,1.8509298539558087E-98,1.0896117524996456E-70,2.6477495731389517E-56,2.8866441028467168E-68,7.242803239589947E-143,1.1167902746981029E-119,6.511617375423986E-51,5.1901423590265815E-61,3.027377056464362E-85,2.5338827710296294E-102,WatchTV,0,0,0,0,0,0,1,0,0,0
6.444147592782255E-17,1.0,3.0698848463659763E-99,7.561437719632097E-51,1.014305150713512E-33,1.8509298539558087E-98,1.0896117524996456E-70,2.6477495731389517E-56,2.8866441028467168E-68,7.242803239589947E-143,1.1167902746981029E-119,6.511617375423986E-51,5.1901423590265815E-61,3.027377056464362E-85,2.5338827710296294E-102,WatchTV,0,0,0,0,0,0,1,0,0,0
6.444147592782255E-17,1.0,3.0698848463659763E-99,7.561437719632097E-51,1.014305150713512E-33,1.8509298539558087E-98,1.0896117524996456E-70,2.6477495731389517E-56,2.8866441028467168E-68,7.242803239589947E-143,1.1167902746981029E-119,6.511617375423986E-51,5.1901423590265815E-61,3.027377056464362E-85,2.5338827710296294E-102,WatchTV,0,0,0,0,0,0,1,0,0,0
2.4941517413908297E-20,1.0,4.55306601309653E-104,1.773502367086163E-55,8.238336462244123E-37,1.585681035374744E-102,2.5458113609059644E-75,1.620222813010644E-60,2.472971517522926E-72,6.204868172344202E-147,9.567478504393149E-124,5.57846541821716E-55,4.446365318503076E-65,5.554678448044545E-90,1.7063163725144824E-111,WatchTV,0,0,0,0,0,0,1,0,0,0
2.4941517413908297E-20,1.0,4.55306601309653E-104,1.773502367086163E-55,8.238336462244123E-37,1.585681035374744E-102,2.5458113609059644E-75,1.620222813010644E-60,2.472971517522926E-72,6.204868172344202E-147,9.567478504393149E-124,5.57846541821716E-55,4.446365318503076E-65,5.554678448044545E-90,1.7063163725144824E-111,WatchTV,0,0,0,0,0,0,1,0,0,0
2.4941517413908297E-20,1.0,4.55306601309653E-104,1.773502367086163E-55,8.238336462244123E-37,1.585681035374744E-102,2.5458113609059644E-75,1.620222813010644E-60,2.472971517522926E-72,6.204868172344202E-147,9.567478504393149E-124,5.57846541821716E-55,4.446365318503076E-65,5.554678448044545E-90,1.7063163725144824E-111,WatchTV,0,0,0,0,0,0,1,0,0,0
7.306363859621634E-19,1.0,5.5740565735834E-103,3.70225357359654E-54,4.470227989990346E-36,7.149722525453424E-102,2.2957763165149957E-74,8.766562720271022E-60,1.115045193148806E-71,2.797730738340398E-146,4.3139077184183256E-123,2.5152902108471273E-54,2.0048343623247782E-64,3.875417791724252E-88,3.633868850693592E-108,WatchTV,0,0,0,0,0,0,1,0,0,0
1.6802271446577312E-18,1.0,4.029926673360403E-101,9.009768757071584E-53,5.56965948666218E-35,5.685736978385056E-100,1.8256904726662717E-72,6.971511083763695E-58,8.867272351750207E-70,2.2248641199634043E-144,3.430586928188642E-121,2.0002564452379746E-52,1.5943221333190229E-62,1.9342928729940053E-87,2.1902621334998945E-106,WatchTV,0,0,0,0,0,0,1,0,0,0
3.047145096412278E-18,1.0,1.3814481808572336E-99,1.4582772744905578E-51,5.705466472743327E-34,2.0822960857098507E-98,6.6862539357748095E-71,2.5531870883919936E-56,3.2474746157219056E-68,8.148153644546481E-143,1.2563890590457084E-119,7.325569547393967E-51,5.838910153938367E-61,1.0643122464075446E-86,6.619082315932397E-105,WatchTV,0,0,0,0,0,0,1,0,0,0
4.864082502905083E-9,0.9999999951359175,2.3227753738096464E-88,2.3805960478181998E-39,2.4447935907121218E-24,1.0373765720193126E-86,2.8505244463668162E-59,1.0565660490331732E-45,4.291738751469895E-58,2.175412016636392E-133,5.031502796596866E-110,1.71132211390079E-41,4.384364345201524E-50,1.298383172800052E-72,1.042550037358014E-84,WatchTV,0,0,0,0,0,0,1,0,0,0
0.9999851250869665,1.487491303347082E-5,3.4737457795548134E-79,1.2005293738385779E-29,1.8355849729772266E-18,1.1992355612821823E-77,6.045354702317486E-50,4.842544501383287E-38,5.574569489041079E-51,2.4219924749480815E-126,5.601817870790667E-103,1.9052985137578244E-34,4.881327017766531E-43,4.8234377878099886E-60,9.761446175376385E-58,WatchTV,0,0,0,0,0,0,1,0,0,0
1.0,1.4153581326357035E-18,5.29555357400258E-77,7.48052097152624E-28,1.6378020841513383E-20,1.2145753184968003E-76,4.318502717683012E-48,7.485795705364949E-37,5.645875365296E-50,2.452972857562475E-125,5.6734722887206616E-102,1.9296697195195938E-33,4.9437654358314467E-42,3.1449175248968346E-55,5.874041550923811E-37,WatchTV,0,0,0,0,0,0,1,0,0,0
1.0,7.70549061143887E-20,1.188983202801687E-76,1.3469462859878885E-27,1.2804365476839365E-20,2.2246766776517076E-76,9.273775254418024E-48,1.41841618381073E-36,1.0341266662365012E-49,4.492987321597939E-125,1.0391814562509869E-101,3.5344792168994344E-33,9.055247128261007E-42,1.0068970291311407E-54,8.014057450551983E-35,PlayPad,0,0,0,0,0,1,0,0,0,0
1.0,1.1127511713816709E-20,3.336037197174968E-79,2.040254934021695E-29,2.275261893938881E-22,4.211010218351537E-79,2.0479660352412121E-50,2.7743644461696853E-39,1.9574610559541612E-52,8.504613597304139E-128,1.9670290855970658E-104,6.690288188137432E-36,1.7140350582119078E-44,2.405716756736367E-55,1.9098949026933532E-35,PlayPad,0,0,0,0,0,1,0,0,0,0
1.0,4.515108846180085E-29,9.70748552821209E-80,2.324732124786554E-28,3.0048515935522424E-23,6.042198299562702E-80,1.2026997774731986E-51,1.037185513446258E-40,6.481562481132588E-54,2.8160552283086415E-129,2.0470196139508554E-105,2.215294183059165E-37,2.162376225009449E-43,1.6891426615775288E-50,1.0697827580274865E-27,PlayPad,0,0,0,0,0,1,0,0,0,0
1.0,9.16992611720781E-21,6.277702726324684E-85,6.034131473063954E-33,7.399994096436359E-26,1.2314560313277878E-86,1.0551911860513488E-57,2.894389860205772E-46,3.562703779338499E-59,7.449239080300949E-134,4.2116112745537884E-110,6.69721280906275E-42,2.8024882436124663E-49,1.021107946219462E-55,4.41346762843189E-40,PlayPad,0,0,0,0,0,1,0,0,0,0
0.9999999997149578,2.8504230287629123E-10,4.651912237398573E-88,5.754807082970287E-35,2.744885799273431E-25,1.6779663835580068E-90,1.3523329465932635E-61,7.253731965473445E-49,2.5162465874259964E-61,6.3134485186599744E-136,6.119081197587987E-112,5.676084205660948E-44,4.3092750098138965E-50,1.54894899875284E-58,1.0864130789021312E-58,PlayPad,0,0,0,0,0,1,0,0,0,0
0.9999999997149578,2.8504230287629123E-10,4.651912237398573E-88,5.754807082970287E-35,2.744885799273431E-25,1.6779663835580068E-90,1.3523329465932635E-61,7.253731965473445E-49,2.5162465874259964E-61,6.3134485186599744E-136,6.119081197587987E-112,5.676084205660948E-44,4.3092750098138965E-50,1.54894899875284E-58,1.0864130789021312E-58,PlayPad,0,0,0,0,0,1,0,0,0,0
1.0,4.142620022224681E-21,4.1659286035204535E-87,2.1843424843469246E-33,1.1904446026177178E-26,2.5443022559380193E-90,3.945822575778669E-61,7.732519001999062E-49,2.034873302692917E-61,5.105647396728071E-136,8.041253556364435E-112,4.590214755443717E-44,5.575815162351029E-49,1.2593675848365775E-53,3.049788851591013E-44,PlayPad,0,0,0,0,0,1,0,0,0,0
1.0,3.782113129838207E-25,7.748977118462466E-88,5.382079720868415E-32,4.355594762314954E-26,6.978462147247308E-91,1.8568056729524591E-62,4.140624418319855E-50,1.1285535819155325E-62,2.8316242834019533E-137,1.5136053316633764E-112,2.545762086102658E-45,6.862183729525312E-47,3.995035523802594E-49,3.520256309579299E-45,PlayPad,0,0,0,0,0,1,0,0,0,0
1.0,2.0165043688739866E-33,6.068122386452022E-89,2.615987999674548E-28,5.345877298179431E-24,2.3297192731859912E-91,1.4636210739937678E-64,5.732232687452609E-52,1.8227493226319524E-64,4.573412664860509E-139,2.378836448185169E-113,4.1117109478755433E-47,4.128057156195479E-41,9.698619068445E-38,4.70415297373941E-50,PlayPad,0,0,0,0,0,1,0,0,0,0
1.0,4.897904572841454E-49,1.3320039081185381E-86,5.667329409074224E-22,1.7148985272021467E-21,1.098055917646001E-88,5.435976805848651E-63,2.1289857387536181E-50,6.769800747447984E-63,1.6985930041233777E-137,5.78399967497212E-111,1.5271142061391632E-45,8.355465351651809E-32,6.992345661547483E-21,2.5077916900850845E-44,PlayPad,0,0,0,0,0,1,0,0,0,0
0.9999999999999969,8.068014695820673E-55,8.010585260702697E-85,1.4503676434926216E-19,1.1490130411330482E-20,7.25105260445588E-87,2.3540948076240954E-61,7.948059643137113E-49,2.4262496440487027E-61,6.087639541237562E-136,3.2473357999499077E-109,5.473071420105204E-44,3.4642490635957334E-28,3.1321350766240285E-15,6.5157352946156485E-40,PlayPad,0,0,0,0,0,1,0,0,0,0
1.0,1.8229245599040577E-41,2.4368743687694436E-88,5.682767736542161E-22,1.1821717828120061E-18,4.213699106077961E-89,1.3394901759005801E-64,2.7712444225861965E-51,1.4099312905232312E-63,3.537621734734208E-138,1.887077187796886E-111,3.1804866697883468E-46,2.013128848842969E-30,2.109517147493042E-20,2.340863173741066E-62,PlayPad,0,0,0,0,0,1,0,0,0,0
0.9999999999999993,7.305315414447215E-39,4.934510570640528E-88,1.0711083939639367E-20,6.138373150983215E-16,1.2461923920159772E-87,3.888552090855878E-64,3.115106588374509E-50,2.377318046984616E-62,5.964866550492762E-137,4.803151625863208E-110,5.362692784464831E-45,3.1567766777891303E-27,8.194416267411074E-18,2.0951459501636927E-71,PlayPad,0,0,0,0,0,1,0,0,0,0
1.0,1.4816442843010857E-45,1.2560963722688004E-87,2.0211512667878578E-21,1.7194848266998072E-19,7.157468596181233E-89,5.152847291681112E-64,5.648745511541239E-51,2.3949358225754333E-63,6.009070850599031E-138,3.20542482275105E-111,5.4024345086163015E-46,3.419538546283314E-30,6.701571822467315E-19,8.916888162051078E-56,PlayPad,0,0,0,0,0,1,0,0,0,0
1.0,2.2162576573263677E-43,4.3164610505695015E-87,1.7509664412396272E-25,7.119946979597672E-24,8.163238210795239E-90,4.4287612794513144E-63,9.876013071117447E-51,2.691770322645695E-63,6.75385053312942E-138,6.672380258802998E-112,6.072026124144983E-46,1.8493549684747233E-37,1.156921078720112E-30,8.436031996324414E-40,PlayPad,0,0,0,0,0,1,0,0,0,0
1.0,2.6501522272501137E-39,5.554209773716432E-84,1.2481290817161503E-28,1.343004320286002E-26,8.975868063488303E-88,6.3718158883783154E-59,4.564947449737267E-47,9.167830215236123E-60,2.3002763076161983E-134,1.7419059491393773E-109,2.068055513514703E-42,6.1319612981529825E-43,2.4087939199327656E-42,2.263213605743914E-23,PlayPad,0,0,0,0,0,1,0,0,0,0
0.9999820208967679,5.987934255505492E-43,7.273793160643671E-79,1.2408651887783288E-27,6.81811342594901E-27,3.2159151687392524E-83,4.936327049402828E-53,1.5840056892691316E-41,2.5720135669113217E-54,6.453371988674865E-129,1.0163882544708482E-104,5.801881920812362E-37,7.047648728389118E-42,3.0151397670033865E-44,1.79791032321509E-5,PlayPad,0,0,0,0,0,1,0,0,0,0
2.1649265305424114E-11,3.6492776038797158E-68,3.611562472556854E-84,2.7308088764711947E-32,1.8276284087761156E-35,2.8997534466777053E-88,6.008188306024834E-59,1.3117573284084728E-47,1.9251498128214668E-60,4.8303430572374345E-135,5.0646778335767125E-110,4.342703334678019E-43,1.3173636127425922E-42,2.4710072063302598E-43,0.9999999999783507,PlayPad,0,0,0,0,0,1,0,0,0,0
1.2889401047239091E-6,8.893983713497716E-69,4.022654580230411E-80,4.377091389850942E-25,1.4545745475560464E-29,1.0128888244080943E-83,1.6827565457542083E-55,4.984389745880803E-44,7.924742005785414E-57,1.9883762953552236E-131,1.0342434306132922E-105,1.7876428787925572E-39,1.7947496971630194E-33,1.8498459880221214E-30,0.9999987110598954,PlayPad,0,0,0,0,0,1,0,0,0,0
0.9999999985402652,6.047082394161749E-63,3.6866315568008255E-78,1.1041177231223399E-18,7.806545964883432E-23,2.609166341428652E-81,3.539916704083992E-54,2.0910724163021488E-42,3.9895458243330926E-55,1.00100651107248E-129,1.7456792250127977E-103,8.999514655845003E-38,5.93052554573612E-27,7.491076340369241E-19,1.45973482154024E-9,PlayPad,0,0,0,0,0,1,0,0,0,0
0.9999781418637638,1.1638166238767881E-56,2.3230718217780097E-62,2.185813622662613E-5,9.60844316722184E-15,1.5340933676678546E-65,8.047469328287918E-36,7.425750371202981E-30,3.6960835296665E-46,5.152081411250452E-121,8.984838146279457E-95,4.631961096822286E-29,3.0523827853001107E-18,2.3591272585238027E-17,1.0174006371934985E-17,PlayPad,0,0,0,0,0,1,0,0,0,0
2.3606614474954664E-11,7.425354827977468E-60,2.0160967149873088E-51,0.9999999999649407,1.1452667951372437E-11,8.701139704248691E-55,7.230088672539845E-27,6.168814524508905E-25,5.230655573093727E-45,4.41888926870022E-121,7.706206811855774E-95,3.972787219468279E-29,2.6179985247902658E-18,1.2328608548800485E-26,6.649434128848854E-38,PlayPad,0,0,0,0,0,1,0,0,0,0
1.2978905311904613E-28,5.3215229649971235E-68,1.1518323102513882E-41,0.9999999999999913,8.667097113019158E-15,7.812820773466056E-51,3.289246067741371E-24,9.24806746644074E-24,2.435189630222128E-47,1.369479699237548E-124,2.3882684414749407E-98,1.2312260198322156E-32,8.113567944963285E-22,2.323854459073955E-41,1.0035266081506934E-63,PlayPad,0,0,0,0,0,1,0,0,0,0
1.8754379714291886E-44,1.4785389694060429E-72,5.178543006026185E-28,1.0,2.8807239053710225E-19,3.590102694153579E-47,1.3802851739913787E-19,1.3197211000963245E-19,1.2232305736255968E-46,8.151304760580697E-125,5.299822661495267E-99,7.32840254763624E-33,5.150275754937281E-26,1.1108974399667486E-59,3.681914676763505E-79,Other,0,0,0,0,0,0,0,0,0,1
2.6777014496409776E-57,3.9402745354775327E-72,4.935041537074488E-10,0.9999999995035111,9.739685928262273E-24,6.597590203208939E-44,2.092146166548237E-12,8.925219242178169E-13,9.288236031303047E-43,7.585154092175021E-122,2.7874952190402864E-97,6.819406733798653E-30,1.543520888187132E-32,9.257011452168406E-81,8.811280316649725E-83,Walk,0,0,1,0,0,0,0,0,0,0
2.764641492853464E-81,1.6103295250474383E-88,0.9999999969802253,3.0181207890209713E-9,1.265431146052605E-37,5.686735698183119E-48,1.4014961292131877E-12,2.521511524930607E-13,6.154506792795546E-46,9.724717345410695E-126,1.499484301400555E-102,8.74297372784034E-34,6.968664722221348E-44,8.943380255151089E-106,2.212697477700441E-93,Walk,0,0,1,0,0,0,0,0,0,0
3.360517628916401E-92,6.820159041423531E-97,1.0,7.97339525277726E-18,1.705271859097098E-45,3.203476701406862E-60,4.3068330152294657E-26,5.3060168020256865E-21,6.282557641842015E-53,2.883067256017187E-133,4.445490739482903E-110,2.592011714040872E-41,2.065985916634218E-51,6.940905317491072E-115,1.269829539011529E-103,Walk,0,0,1,0,0,0,0,0,0,0
4.12200470277608E-99,2.874679697945221E-102,1.0,3.584574056327884E-23,1.9060241384825872E-54,1.7037978895701968E-73,6.604492853587604E-36,1.5108934499084161E-26,6.227846398435604E-58,2.0832094614538174E-138,3.212165220865674E-115,1.8729023110990396E-46,1.4928133916223809E-56,5.015269622349909E-120,9.175370101243716E-109,Walk,0,0,1,0,0,0,0,0,0,0
2.0618807657513443E-102,9.755455340322323E-105,1.0,6.000649017292161E-26,7.09237419995968E-59,4.911267354896006E-81,5.62871049197913E-41,2.2578717460727434E-29,3.4119408883070724E-60,9.897352958327116E-141,1.52610352147311E-117,8.898181182482901E-49,7.092374199963712E-59,2.3827605697513334E-122,4.359229261112992E-111,Walk,0,0,1,0,0,0,0,0,0,0
4.621606062225319E-103,4.284896510650858E-105,1.0,4.598095127249504E-27,3.115189235302287E-59,4.900649139391547E-84,7.368032938340426E-43,2.571946559254993E-30,1.835448135181292E-60,4.3472223157328466E-141,6.703116795596097E-118,3.908355291462321E-49,3.115189235304058E-59,1.0465818452189263E-122,1.9147077812791303E-111,Walk,0,0,1,0,0,0,0,0,0,0
4.919712779724637E-103,4.8502512065802555E-105,1.0,2.7936493950925208E-27,3.526211265472401E-59,4.436756857013897E-84,3.3301235643193204E-43,1.4714703410842652E-30,1.953839753017585E-60,4.920800357706861E-141,7.587534551841674E-118,4.424028659974556E-49,3.526211265474405E-59,1.1846691851089312E-122,2.1673367614122813E-111,Walk,0,0,1,0,0,0,0,0,0,0
1.0154058353414695E-102,7.150494926523708E-105,1.0,7.761872480778159E-27,5.198525744273215E-59,1.3336727081783126E-82,1.9245016412394346E-42,3.186409278438594E-30,2.52039648368181E-60,7.254502188370467E-141,1.1185941718700993E-117,6.52213527518159E-49,5.198525744274988E-59,1.7465014979476843E-122,3.195201620793044E-111,Walk,0,0,1,0,0,0,0,0,0,0
1.165049202596013E-102,8.582424419629556E-105,1.0,6.2542087089829015E-27,6.239561701983399E-59,1.3870415274578127E-82,1.3668305486182502E-42,2.5605539740472617E-30,2.8918347830357695E-60,8.707259759398112E-141,1.3425993633954663E-117,7.828231979615373E-49,6.239561701985527E-59,2.0962488973119947E-122,3.835059908135018E-111,Walk,0,0,1,0,0,0,0,0,0,0
2.1390367440223517E-102,1.1046281817364445E-104,1.0,2.767097245134578E-26,8.030825977240518E-59,4.008463916328376E-81,1.624602855236189E-41,9.297966691387466E-30,3.5396163782842594E-60,1.1206955104730734E-140,1.728035134446728E-117,1.0075574493923726E-48,8.030825977243256E-59,2.6980436933466296E-122,4.936035607230744E-111,Walk,0,0,1,0,0,0,0,0,0,0
5.559300042175058E-102,2.3073525529862458E-104,1.0,8.00852405469428E-26,1.6774827156844144E-58,1.223828145934153E-79,9.674574216488095E-41,2.2473608127937318E-29,6.439558682277695E-60,2.3409140649721503E-140,3.609527934424367E-117,2.104590749699618E-48,1.6774827156849864E-58,5.635686384669615E-122,1.0310414443811167E-110,Walk,0,0,1,0,0,0,0,0,0,0
5.559300042175058E-102,2.3073525529862458E-104,1.0,8.00852405469428E-26,1.6774827156844144E-58,1.223828145934153E-79,9.674574216488095E-41,2.2473608127937318E-29,6.439558682277695E-60,2.3409140649721503E-140,3.609527934424367E-117,2.104590749699618E-48,1.6774827156849864E-58,5.635686384669615E-122,1.0310414443811167E-110,Walk,0,0,1,0,0,0,0,0,0,0
1.4301361096116125E-101,4.759620938989681E-104,1.0,2.971199990180738E-25,3.460321591524529E-58,3.7177504128774317E-78,8.43173565607789E-40,7.277922418868142E-29,1.2047880889643077E-59,4.828851830846204E-140,7.445756269130625E-117,4.3413626527509496E-48,3.460321591525709E-58,1.162532829555521E-121,2.1268385887935788E-110,Walk,0,0,1,0,0,0,0,0,0,0
6.442831656034995E-102,2.8049546832350544E-104,1.0,6.452245745746952E-26,2.0392475321167896E-58,1.2806782709573818E-79,6.857692871289842E-41,1.805914938852307E-29,7.46298854428209E-60,2.845754048777768E-140,4.387956348842761E-117,2.5584654031378392E-48,2.039247532117485E-58,6.851074794533054E-122,1.2533951624656497E-110,Walk,0,0,1,0,0,0,0,0,0,0
