2.13371366324424E-20,0.9999999999996827,1.0374542069069827E-26,3.008266967879229E-13,4.175384241866994E-30,2.0031257037598906E-101,1.703174463021441E-76,1.1744662745848593E-43,6.545077350380103E-27,2.1947030208373386E-67,1.650078593707629E-14,Walk
0.9999999997763513,3.271700921216057E-11,2.3184143452354587E-37,1.9093160480917493E-10,9.883925509389732E-35,1.2040815951610385E-107,3.595215784449409E-85,2.6522059892397978E-95,2.0810757686532722E-63,1.4590949579646754E-82,6.339366049562854E-28,Walk
1.0,6.496742152659555E-22,5.132741889790799E-52,6.096916550085617E-26,3.7897442954064974E-45,1.2440630589167535E-118,3.095495607213012E-96,3.717259060487415E-109,8.02131390599718E-78,1.5703584651143357E-94,2.1832881179002714E-39,Walk
1.0,2.0319905081921954E-25,2.558596773185023E-62,6.40035884237346E-32,3.331068374999103E-48,8.857626210049696E-122,2.2039673010922934E-99,3.675913532626816E-113,1.5702780067731851E-81,1.1180822547577642E-97,1.554483104260197E-42,Walk
1.0,4.577014576136977E-25,7.58539473348183E-60,2.0385591225760218E-31,2.113304711439753E-48,1.4299065916535021E-121,3.55791415992875E-99,5.934110184834618E-113,2.7500503617482425E-81,1.8049454201082836E-97,2.5094371614707594E-42,Walk
1.0,1.2592563179226684E-24,2.876607420767462E-59,1.0091979595151092E-30,3.498782468130879E-48,1.946487857659381E-121,4.843279100420059E-99,8.077921654643615E-113,4.011471321937475E-81,2.457016678212527E-97,3.4160196147609067E-42,Walk
1.0,3.553790557292105E-24,5.006206511305501E-58,4.584733890302909E-30,5.63185661046699E-48,3.8106331032037385E-121,9.48167212831983E-99,1.5814121593943115E-112,8.099513676451731E-81,4.810093755407193E-97,6.687530761596714E-42,Walk
1.0,3.553790557292105E-24,5.006206511305501E-58,4.584733890302909E-30,5.63185661046699E-48,3.8106331032037385E-121,9.48167212831983E-99,1.5814121593943115E-112,8.099513676451731E-81,4.810093755407193E-97,6.687530761596714E-42,Walk
1.0,1.4225139016910484E-24,7.322528769990879E-58,9.450685674577377E-31,3.227584830922129E-48,4.05083144829353E-121,1.0079337107399465E-98,1.6810944361456553E-112,7.837396806844838E-81,5.113291814229539E-97,7.109070641772608E-42,Walk
1.0,4.6687656671744514E-24,3.4715341103699974E-56,4.730866529258708E-30,6.412703251918647E-48,1.2499354356507259E-120,3.1101073394982114E-98,5.1872301606104015E-112,2.3844580735243186E-80,1.577771060832637E-96,2.193593938212399E-41,Walk
1.0,2.2887183751832724E-23,3.8667847256059777E-56,7.070303964065028E-28,3.642374401962297E-47,3.70067306400321E-120,9.208067976285343E-98,2.1500902637585123E-111,1.1859195958287088E-79,4.671293171992822E-96,6.494554653748376E-41,Walk
1.0,3.8661511353242323E-20,6.190356579658309E-52,1.0265837934874358E-21,1.6473565622518793E-42,2.3107810483915208E-115,1.361775472179608E-93,7.570845665727949E-107,4.771618529449808E-75,1.1513910919216752E-91,5.3359759270643045E-37,Walk
1.0,5.55014001136957E-21,4.6545810197662184E-55,6.347486985234696E-23,9.534091437043947E-43,5.928144068538109E-116,3.493537907317885E-94,1.9422464910010933E-107,1.1479527968443802E-75,2.95381177584169E-92,1.3689065895646073E-37,Walk
1.0,4.660923935567483E-21,1.8022516230032774E-54,2.14768894341721E-23,3.096256595333015E-43,2.341462308706626E-116,1.3798563664242407E-94,6.904230413929205E-108,4.325114435873735E-76,1.1666786198530802E-92,5.406824035576055E-38,Walk
1.0,1.452313945399722E-20,1.5542648603844952E-53,1.0444459301727843E-24,1.248413117672253E-43,9.440794619966291E-117,5.563591825511815E-95,4.948962106404811E-108,1.8010503996245002E-75,4.7981386078752994E-91,2.1800357441737023E-38,Walk
4.484307758284291E-10,0.9999999995515692,6.7947749361002025E-37,5.080308721839113E-18,1.8193564738172665E-31,4.166186839503478E-103,1.193714330848116E-79,1.0271016494337502E-59,1.3034991277465463E-35,5.962069822078068E-63,4.305220468882199E-18,Walk
4.152301137773182E-36,0.9999999999999356,3.49102081659212E-40,2.1561232863028365E-29,1.7232673768321392E-33,1.8334937690930496E-103,6.548931274912849E-79,1.290203350755754E-27,1.0977930004053909E-14,7.636118332256732E-55,5.350302378313296E-14,Read
1.387105494622538E-75,1.0893657470647756E-17,1.925612981839004E-57,1.1148377424666553E-55,1.1489948750955862E-48,2.78356978962201E-116,6.423420736643458E-90,0.9999869157104486,1.3084289551287927E-5,8.078656028369259E-65,3.7202636681644895E-22,Read
2.756192284564472E-83,3.455314143597131E-26,8.112523800801453E-64,1.360319886597893E-63,1.3739582975213283E-55,3.3285690755338E-123,1.2171925644282793E-96,0.9999999902182181,9.781781849336863E-9,2.2598351124309281E-72,2.4130908802625132E-29,Read
2.1660360694495068E-84,9.786610679206529E-29,8.469969299868272E-65,1.269494539176866E-64,1.2822223456001422E-56,3.1063283763594243E-124,1.1355447590763214E-97,0.9999999951748717,4.825128351923953E-9,2.251351298694414E-73,5.558405712477182E-31,Read
2.634989393890508E-77,3.7661402493539202E-19,4.293361719255572E-59,8.007709243470878E-58,8.087993616502417E-50,1.959407755215059E-117,4.6415036086489045E-91,0.9994079532338564,5.920467661434522E-4,7.060283602444226E-62,1.949674254182902E-23,Read
4.664199879132551E-73,2.667322171616574E-14,1.1889347250529326E-55,1.4579446414499003E-53,1.4725618269513512E-45,3.56744725647214E-113,5.862533037587488E-87,0.9993479414063844,6.520585935889665E-4,2.3984713351810527E-60,4.37727238626303E-19,Read
1.659284872070979E-72,3.9537393362672626E-14,3.806662040335172E-55,6.223949789222358E-53,3.928968996758321E-45,9.518370917754764E-113,1.564193103853532E-86,0.9998919078186349,1.0809218132549754E-4,6.273926468815761E-62,1.1679080077472313E-18,Read
2.690255598004192E-79,1.4775726525348084E-21,1.4157196487097788E-60,1.1772954351940793E-59,7.431867899886392E-52,1.8004538936615392E-119,5.221821261218127E-93,0.9999996180279846,3.819720152238656E-7,1.439161020377503E-68,2.3555616969053E-25,Read
1.5625949432201054E-84,7.937303959081588E-29,8.147067283501743E-65,1.1396908996797673E-64,7.194483185715716E-57,1.7429447669270237E-124,6.826588760281485E-98,0.9999999999517581,4.824192902896654E-11,2.762885817354952E-77,5.3465017079958575E-31,Read
5.7021361152027794E-86,6.360323818870462E-31,4.577701817765885E-66,4.4559619063384903E-66,4.500636868556755E-58,1.0903300870142663E-125,4.233413027378864E-99,0.9999999999789047,2.1095333509661325E-11,4.335592361481307E-78,1.2550432189001664E-32,Read
2.6749640299704863E-87,5.2107147117361705E-33,3.891930813729355E-67,2.9265090500591465E-67,2.9558498936276984E-59,7.160880039510335E-127,2.8398780865093113E-100,0.9999999999999072,9.270840229394151E-14,9.771734511216767E-83,4.351443083436912E-34,Read
6.95243190786507E-85,1.716106568670524E-29,4.103618823870737E-65,5.433011613896493E-65,3.429676477626962E-57,8.308778427352934E-125,3.266578181630826E-98,0.9999999999798377,2.016229873194327E-11,4.333633193795699E-78,1.9075375678369056E-31,Read
6.95243190786507E-85,1.716106568670524E-29,4.103618823870737E-65,5.433011613896493E-65,3.429676477626962E-57,8.308778427352934E-125,3.266578181630826E-98,0.9999999999798377,2.016229873194327E-11,4.333633193795699E-78,1.9075375678369056E-31,Read
9.223729879790346E-77,3.5307725400543004E-22,4.727439101229802E-59,4.986190485784048E-57,6.744885882222551E-50,1.3616872873801144E-117,1.5924592165436323E-91,1.7160970133350213E-10,0.9999999998283904,2.1548303152759393E-46,2.7768471383983495E-25,Read
1.663439833441385E-77,2.094206305919628E-22,1.9893135891755813E-59,8.992271000202473E-58,1.9462342448989585E-50,3.929143466348857E-118,5.1055944293917777E-92,1.2338213513712839E-9,0.9999999987661787,3.108877321797593E-47,1.1351157565338072E-25,Read
4.992800180100341E-78,1.8349339382045888E-23,3.3798679890285606E-59,3.5846390095716616E-58,7.758381832431852E-51,1.566296316396401E-118,2.65451605934337E-92,1.608123000300921E-6,0.9999983918769996,5.972814045564832E-51,3.763985784649664E-26,Read
1.1273203951276295E-84,3.395887863286931E-27,9.00636194825875E-65,7.399979891368066E-65,7.474171239725137E-57,1.8107023552843996E-124,7.538847659987299E-98,0.9999999999864997,1.350038669402469E-11,7.024860253270957E-78,2.6169261185013727E-30,Read
3.604924738599455E-85,6.590477000568005E-28,3.5482069504876935E-65,2.4908970156911414E-65,2.515870463042048E-57,6.094980201687914E-125,2.6036197722743797E-98,0.99999999999447,5.530036929700489E-12,9.855161411954409E-79,7.50266663336075E-31,Read
3.4200465105309575E-77,3.666155596567566E-19,6.567597501722148E-59,1.336305961566246E-57,8.435647572653519E-50,2.043630850595909E-117,5.020310599455408E-91,0.9999938396908132,6.160309186664054E-6,1.0255825880590095E-65,2.786619322670478E-23,Read
8.277763670558731E-82,3.6200440218485313E-25,1.1695013617848445E-62,4.085493817206776E-62,2.5790340680528883E-54,6.248001165070768E-122,2.109020068314594E-95,0.9999999309398943,6.906010574647154E-8,9.255051434569194E-71,3.4511027844484453E-28,Read
3.447442256764785E-83,2.7953766867165195E-27,8.702744577409796E-64,2.0205153463620374E-63,1.2754830006947588E-55,3.090001552553397E-123,1.111553424705638E-96,0.9999999951861587,4.813841313859705E-9,2.6535365484725378E-73,9.474325775317923E-30,Read
9.874453056019381E-86,4.30975268869558E-33,4.142263925754102E-66,1.1574658805434412E-65,1.1690705005040949E-57,2.8322052584228814E-125,8.395462010279223E-99,0.9999999999878495,1.2150419188072315E-11,1.0706323874271831E-78,1.8712286180438777E-33,Read
3.8281763444183776E-85,8.380477903732851E-32,1.6288135841058185E-65,3.988729280136753E-65,2.5179498885512828E-57,6.100017844729076E-125,2.0367757572537396E-98,0.9999999999886602,1.133971958739777E-11,8.416569777718075E-79,1.3950573332580076E-32,Read
7.819774335697022E-64,7.498917955156091E-14,2.985955164452652E-28,1.9430364265617564E-36,2.6954658678477337E-38,4.081293964670531E-106,5.175201553214049E-80,0.9998044954205423,1.9550457937769335E-4,4.465320307503337E-61,5.0739075386497566E-15,Read
8.592768301706697E-56,1.1479634865569758E-12,0.9999999999918616,2.099706215481458E-20,5.150102523074016E-32,4.158901577729089E-100,7.022314822121999E-75,1.3476755521365637E-27,7.572301864507252E-22,2.7016618779597964E-63,6.990331753999991E-12,Sweep
5.353179577832822E-70,1.0525683054511477E-37,1.0,1.075464377315897E-28,4.338225399307188E-47,2.101968150362986E-115,8.974932942747192E-92,5.899550366489128E-81,6.574336150321219E-64,4.569579195983615E-87,9.332871993467256E-33,Sweep
1.468780923129907E-71,1.687890269346911E-45,1.0,4.979774418013968E-30,7.362717868392775E-50,2.4104074566251286E-118,5.997610523092231E-96,2.925358383707496E-101,9.544266646251004E-79,3.042614059425667E-94,4.230182643571152E-39,Sweep
5.936386141073884E-69,6.966748746161058E-44,1.0,5.62292458821002E-29,1.5473215012082743E-49,4.9323171139064635E-118,1.2272662426569893E-95,2.0106885321899232E-101,2.4961380219064825E-78,6.225975344996982E-94,8.656047835620524E-39,Sweep
1.8645216560771025E-65,5.515017267134505E-42,1.0,1.3996309783062592E-27,4.2021114451648204E-49,1.375687747652612E-117,3.4230060520110475E-95,2.7339357206063904E-101,1.0622006983511713E-77,1.736505946701301E-93,2.4142849446934184E-38,Sweep
7.159279455273533E-63,1.9613880669179914E-40,1.0,1.8716624268622137E-25,7.955090303904471E-49,3.212017379033385E-117,7.992187868458308E-95,8.921173663206269E-101,1.8766455866621356E-77,4.054471873509576E-93,5.636980640055207E-38,Sweep
4.866438322519277E-61,1.3947648475836125E-39,1.0,8.44647659300828E-25,1.131390620983121E-48,4.725726718508148E-117,1.175862123158131E-94,1.1894898217446831E-100,3.639555077132276E-77,5.965199997719203E-93,8.293488757660985E-38,Sweep
1.1526710314538016E-56,4.148584899797006E-37,1.0,1.9032138280507916E-22,2.2507521449112924E-47,4.1943854983587677E-116,1.0436530360775477E-93,1.2318618058411848E-99,5.392860020057705E-76,5.2944975144778974E-92,7.361003089691099E-37,Sweep
4.7199561619043374E-60,5.638256644912831E-39,1.0,2.2683480290328472E-23,1.0087713779674586E-47,2.3498678255521856E-116,5.846974941828857E-94,4.403284467358876E-99,1.5121299328479956E-76,2.9661959699820408E-92,4.123937661684374E-37,Sweep
5.097184776693218E-59,9.826543391490227E-39,1.0,6.913136097777439E-23,1.5649530683572246E-47,3.3140519827714767E-116,8.246071837916759E-94,6.236230687459039E-99,4.250295486154736E-76,4.183268322022343E-92,5.816047879738674E-37,Sweep
2.094319648702453E-56,8.133426701368824E-38,1.0,2.35576716500377E-22,9.08901213511023E-48,4.234453444879121E-116,1.053622800198609E-93,2.5790468445627455E-99,9.969851895992627E-76,5.345074564066405E-92,7.431320965409963E-37,Sweep
7.191507490307092E-47,8.928992762485702E-32,1.0,2.640698209749086E-17,5.896630200060123E-44,9.811299658263783E-113,2.4412617009753055E-90,5.479147813311233E-97,7.853078798665721E-72,1.2384627420413541E-88,1.7218495325919464E-33,Sweep
8.763906321935524E-30,1.1557778312054432E-21,0.9999999951157723,4.884227704909676E-9,5.083489400969321E-37,1.9736100840968188E-106,4.910765014608505E-84,1.1281177779627361E-91,5.582238574798757E-65,2.4912525777482466E-82,3.4636181945192935E-27,Sweep
4.239044296272855E-28,2.3567818609533627E-16,7.326771366086966E-7,0.9999992673228632,2.8449002436591466E-31,1.767203073729125E-100,3.62767359970916E-77,3.0792582142659786E-86,5.179711362625473E-58,7.807480499245433E-77,1.0854833328446347E-21,Sweep
3.7580224020981304E-27,3.271316274913324E-16,1.142400564723944E-15,0.9999999999999984,1.3728250503653312E-31,2.3257508085525626E-100,5.729096966735564E-77,9.457160011360108E-87,1.8507433233171161E-57,3.6990494004452345E-76,1.7142775111115316E-21,Sweep
4.883223472738399E-25,2.3522597217650788E-15,1.496524871374423E-22,0.9999999999999976,2.6344064273714524E-31,3.582670185831544E-101,8.825307001483185E-78,4.2787571624815417E-88,2.073419325804612E-58,5.698148724332508E-77,2.6407347281988203E-22,Sweep
1.6465165824527109E-16,2.223179067759578E-13,3.981875797626738E-29,0.9999999999997775,1.159305156517019E-23,9.248623644569464E-95,8.334469058749993E-78,9.055342504792904E-90,3.6068831250472213E-60,4.062304280838834E-77,1.3447309831743575E-22,Sweep
5.637368277938588E-19,3.519729939908772E-11,4.7278316545476775E-37,0.9999969151403916,3.0848244108065176E-6,6.546917025526544E-69,5.720894976575726E-71,1.6220074371148085E-85,5.725369217411932E-56,1.124185909438033E-70,2.2328129831050534E-16,Sleep
1.3113450701428552E-47,4.899702299989344E-28,1.704940309986835E-58,3.9564984179205755E-21,1.0,2.6302562765682574E-29,1.300952476893123E-78,1.9210960084060894E-94,2.7221533592481007E-66,2.556439944029794E-78,5.0774985255068266E-24,Sleep
5.581063521283317E-70,3.946947671730684E-42,1.198768134365852E-69,4.659868121810555E-39,1.637961938628847E-5,0.9999836203806136,8.922045974893565E-87,7.631149918729212E-102,3.4327561255422726E-75,1.4081489206404265E-85,3.2270872286378014E-31,Sleep
2.0939196808380038E-85,1.9934214097027831E-57,8.586276168065429E-85,9.745368826102083E-58,6.5714436614794135E-21,1.0,3.3473992168177945E-102,5.465874409226751E-117,9.456692463042208E-91,1.6625247382493548E-101,2.3114279875462148E-46,Sleep
2.0939196808380038E-85,1.9934214097027831E-57,8.586276168065429E-85,9.745368826102083E-58,6.5714436614794135E-21,1.0,3.3473992168177945E-102,5.465874409226751E-117,9.456692463042208E-91,1.6625247382493548E-101,2.3114279875462148E-46,Sleep
2.40323425124686E-81,1.6995756805864224E-53,5.161956370544158E-81,9.348953999325342E-53,4.250289162153895E-17,1.0,3.8418782363390027E-98,3.2860118490145223E-113,6.822287047174623E-87,1.399283227584031E-97,1.3896001237123725E-42,Sleep
4.114206131200205E-88,6.789022303803436E-60,5.744042283748991E-87,1.4384286321814216E-61,2.3274375121527357E-24,1.0,6.577086269085026E-105,3.656557640320994E-119,7.59159947465717E-93,1.557072832318379E-103,1.546297817171275E-48,Sleep
4.114206131200205E-88,6.789022303803436E-60,5.744042283748991E-87,1.4384286321814216E-61,2.3274375121527357E-24,1.0,6.577086269085026E-105,3.656557640320994E-119,7.59159947465717E-93,1.557072832318379E-103,1.546297817171275E-48,Sleep
2.300150387355861E-89,4.7444670320107704E-61,5.352252116495159E-88,2.633465766961329E-63,8.45488282697708E-26,1.0,3.677085456361318E-106,3.4071508186525244E-120,7.073790955681524E-94,1.4508678645877297E-104,1.4408277926683527E-49,Sleep
2.300150387355861E-89,4.7444670320107704E-61,5.352252116495159E-88,2.633465766961329E-63,8.45488282697708E-26,1.0,3.677085456361318E-106,3.4071508186525244E-120,7.073790955681524E-94,1.4508678645877297E-104,1.4408277926683527E-49,Sleep
2.300150387355861E-89,4.7444670320107704E-61,5.352252116495159E-88,2.633465766961329E-63,8.45488282697708E-26,1.0,3.677085456361318E-106,3.4071508186525244E-120,7.073790955681524E-94,1.4508678645877297E-104,1.4408277926683527E-49,Sleep
8.367667669880533E-92,2.219116457506671E-63,3.504751734374759E-90,1.9596833255984192E-66,4.100371778080722E-28,1.0,1.3376790170630802E-108,2.2310641354447368E-122,3.860038818057655E-96,6.786104180396855E-107,9.434801641210411E-52,Sleep
8.367667669880533E-92,2.219116457506671E-63,3.504751734374759E-90,1.9596833255984192E-66,4.100371778080722E-28,1.0,1.3376790170630802E-108,2.2310641354447368E-122,3.860038818057655E-96,6.786104180396855E-107,9.434801641210411E-52,Sleep
8.367667669880533E-92,2.219116457506671E-63,3.504751734374759E-90,1.9596833255984192E-66,4.100371778080722E-28,1.0,1.3376790170630802E-108,2.2310641354447368E-122,3.860038818057655E-96,6.786104180396855E-107,9.434801641210411E-52,Sleep
8.367667669880533E-92,2.219116457506671E-63,3.504751734374759E-90,1.9596833255984192E-66,4.100371778080722E-28,1.0,1.3376790170630802E-108,2.2310641354447368E-122,3.860038818057655E-96,6.786104180396855E-107,9.434801641210411E-52,Sleep
8.367667669880533E-92,2.219116457506671E-63,3.504751734374759E-90,1.9596833255984192E-66,4.100371778080722E-28,1.0,1.3376790170630802E-108,2.2310641354447368E-122,3.860038818057655E-96,6.786104180396855E-107,9.434801641210411E-52,Sleep
8.367667669880533E-92,2.219116457506671E-63,3.504751734374759E-90,1.9596833255984192E-66,4.100371778080722E-28,1.0,1.3376790170630802E-108,2.2310641354447368E-122,3.860038818057655E-96,6.786104180396855E-107,9.434801641210411E-52,Sleep
8.367667669880533E-92,2.219116457506671E-63,3.504751734374759E-90,1.9596833255984192E-66,4.100371778080722E-28,1.0,1.3376790170630802E-108,2.2310641354447368E-122,3.860038818057655E-96,6.786104180396855E-107,9.434801641210411E-52,Sleep
8.367667669880533E-92,2.219116457506671E-63,3.504751734374759E-90,1.9596833255984192E-66,4.100371778080722E-28,1.0,1.3376790170630802E-108,2.2310641354447368E-122,3.860038818057655E-96,6.786104180396855E-107,9.434801641210411E-52,Sleep
8.367667669880533E-92,2.219116457506671E-63,3.504751734374759E-90,1.9596833255984192E-66,4.100371778080722E-28,1.0,1.3376790170630802E-108,2.2310641354447368E-122,3.860038818057655E-96,6.786104180396855E-107,9.434801641210411E-52,Sleep
8.367667669880533E-92,2.219116457506671E-63,3.504751734374759E-90,1.9596833255984192E-66,4.100371778080722E-28,1.0,1.3376790170630802E-108,2.2310641354447368E-122,3.860038818057655E-96,6.786104180396855E-107,9.434801641210411E-52,Sleep
8.367667669880533E-92,2.219116457506671E-63,3.504751734374759E-90,1.9596833255984192E-66,4.100371778080722E-28,1.0,1.3376790170630802E-108,2.2310641354447368E-122,3.860038818057655E-96,6.786104180396855E-107,9.434801641210411E-52,Sleep
8.367667669880533E-92,2.219116457506671E-63,3.504751734374759E-90,1.9596833255984192E-66,4.100371778080722E-28,1.0,1.3376790170630802E-108,2.2310641354447368E-122,3.860038818057655E-96,6.786104180396855E-107,9.434801641210411E-52,Sleep
8.367667669880533E-92,2.219116457506671E-63,3.504751734374759E-90,1.9596833255984192E-66,4.100371778080722E-28,1.0,1.3376790170630802E-108,2.2310641354447368E-122,3.860038818057655E-96,6.786104180396855E-107,9.434801641210411E-52,Sleep
8.367667669880533E-92,2.219116457506671E-63,3.504751734374759E-90,1.9596833255984192E-66,4.100371778080722E-28,1.0,1.3376790170630802E-108,2.2310641354447368E-122,3.860038818057655E-96,6.786104180396855E-107,9.434801641210411E-52,Sleep
8.367667669880533E-92,2.219116457506671E-63,3.504751734374759E-90,1.9596833255984192E-66,4.100371778080722E-28,1.0,1.3376790170630802E-108,2.2310641354447368E-122,3.860038818057655E-96,6.786104180396855E-107,9.434801641210411E-52,Sleep
