33.6,6.3,10.75,4.5,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10,10,0,1,0,0,10,0,0,0, ,1,MEAL
33.6,6.3,10.75,4.5,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10,10,0,1,0,0,10,0,0,0, ,1,MEAL
33.6,4.2,10.75,4.5,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10,10,0,1,0,0,10,0,0,0, ,1,MEAL
33.6,4.2,10.75,4.5,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10,10,0,1,0,0,10,0,0,0, ,1,MEAL
33.6,4.2,10.75,4.5,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10,10,0,1,0,0,10,0,0,0, ,1,MEAL
33.6,137438.7,10.75,4.5,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10,10,0,1,0,0,0,0,0,0, ,1,READ
33.6,137438.7,10.75,4.5,0,0,0,0,0,0,0,1,0,1,0,10,0,1,10,1,0,1,0,0,10,0,0,0, ,4,READ
33.6,137438.7,10.75,4.5,0,0,0,0,0,0,0,1,0,1,0,10,0,1,10,1,0,1,0,0,10,0,0,0, ,4,READ
33.6,137438.7,10.75,4.5,0,0,0,0,0,0,0,1,0,1,0,10,0,1,10,1,0,1,0,0,10,0,0,0, ,4,READ
33.6,137438.7,10.75,4.5,0,0,0,0,0,0,0,1,0,1,0,10,0,1,10,1,0,1,0,0,10,0,0,0, ,4,READ
33.6,137438.7,10.75,4.5,0,0,0,0,0,0,0,1,0,1,0,10,0,1,10,1,0,1,0,0,10,0,0,0, ,0,READ
33.6,137438.7,10.75,4.5,0,0,0,0,0,0,0,1,0,1,0,10,0,1,10,1,0,1,0,0,10,0,0,0, ,0,READ
33.6,137438.7,10.75,4.5,0,0,0,0,0,0,0,1,0,1,0,10,0,1,10,1,0,1,0,0,10,0,0,0, ,0,READ
33.6,137438.7,10.75,4.5,0,0,0,0,0,0,0,1,0,1,0,10,0,1,10,1,0,1,0,0,10,0,0,0, ,4,READ
33.6,137438.7,10.75,4.5,0,0,0,0,0,0,0,1,0,1,0,10,0,1,10,1,0,1,0,0,10,0,0,0, ,0,READ
33.6,137438.7,10.75,4.5,0,0,0,0,0,0,0,1,0,1,0,10,0,1,10,10,0,1,0,0,10,0,0,0, ,0,READ
33.6,137438.7,10.75,4.5,0,0,0,0,0,0,0,1,0,1,0,10,0,1,10,1,0,1,0,0,10,0,0,0, ,0,READ
33.6,137438.7,10.75,4.5,0,0,0,0,0,0,0,1,0,1,0,10,0,1,10,1,0,1,0,0,10,0,0,0, ,4,READ
33.6,137438.7,10.75,4.5,0,0,0,0,0,0,0,1,0,1,10,10,0,1,10,1,0,1,0,0,10,0,0,0, ,5,TV
33.6,137438.7,10.75,4.5,0,0,0,0,0,0,0,1,0,1,10,10,0,1,10,1,0,1,0,0,10,0,0,0, ,5,TV
33.6,137438.7,10.75,4.5,0,0,0,0,0,0,0,1,0,1,10,10,0,1,10,1,0,1,0,0,10,0,0,0, ,4,TV
33.6,137438.7,10.75,4.5,0,0,0,0,0,0,0,1,0,1,10,0,0,1,10,1,0,1,0,0,10,0,0,0, ,5,TV
33.6,137438.7,10.75,4.5,0,0,0,0,0,0,0,1,0,1,10,0,0,1,10,1,0,1,0,0,10,0,0,0, ,3,TV
33.6,137438.7,10.75,4.5,0,0,0,0,0,0,0,1,0,1,10,0,0,1,10,1,0,1,0,0,10,0,0,0, ,1,TV
33.6,137438.7,10.75,4.5,0,0,0,0,0,0,0,1,0,1,10,0,0,1,10,1,0,1,0,0,10,0,0,0, ,1,TV
33.6,137438.7,10.75,4.5,0,0,0,0,0,0,0,1,0,1,10,0,0,1,10,1,0,1,0,0,10,0,0,0, ,2,TV
33.6,137438.7,10.75,4.5,0,0,0,0,0,0,0,1,0,1,10,0,0,1,10,1,0,1,0,0,10,0,0,0, ,2,TV
33.6,137438.7,10.75,4.5,0,0,0,0,0,0,0,1,0,1,10,0,0,1,10,1,0,1,0,0,10,0,0,0, ,2,TV
33.6,137438.7,10.75,4.5,0,0,0,0,0,0,0,1,0,1,10,0,0,1,10,1,0,1,0,0,10,0,0,0, ,5,TV
33.6,137438.7,10.75,4.5,0,0,0,0,0,0,0,1,0,1,10,0,0,1,10,1,0,1,0,0,10,0,0,0, ,5,TV
33.6,137438.7,10.75,4.5,0,0,0,0,0,0,0,1,0,1,10,0,0,1,10,1,0,1,0,0,10,0,0,0, ,5,TV
33.6,137438.7,10.75,4.5,0,0,0,0,0,0,0,1,0,1,10,0,0,1,10,1,0,1,0,0,10,0,0,0, ,5,TV
33.6,137438.7,10.75,4.5,0,0,0,0,0,0,0,1,0,1,10,0,0,1,10,1,0,1,0,0,10,0,0,0, ,5,TV
33.6,137438.7,10.75,4.5,0,0,0,0,0,0,0,1,0,1,10,0,0,1,10,1,0,1,0,0,0,0,0,0, ,5,TV
33.6,137438.7,10.75,4.5,0,0,0,0,0,0,0,1,0,1,10,0,0,1,10,1,0,1,0,0,0,0,0,0, ,7,STUDY
33.6,137438.7,10.75,4.5,0,0,0,0,0,0,0,1,0,1,10,0,0,1,10,1,0,1,0,0,0,0,0,0, ,5,STUDY
8.4,137438.7,10.75,4.5,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10,1,10,1,0,0,0,0,0,0, ,5,STUDY
8.4,137438.7,10.75,4.5,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10,1,10,1,0,0,0,0,0,0, ,5,STUDY
10.5,137438.7,4.3,4.5,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10,1,10,1,0,0,0,0,0,0, ,2,STUDY
10.5,137438.7,4.3,9,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10,1,10,1,0,0,0,0,0,0, ,2,STUDY
16.8,137438.7,4.3,9,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10,1,10,1,0,0,0,0,0,0, ,3,STUDY
16.8,88.2,6.45,4.5,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10,1,10,1,0,0,0,0,0,0, ,3,STUDY
16.8,86.1,4.3,4.5,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10,1,10,1,0,0,0,0,0,10, ,3,STUDY
16.8,86.1,12.9,4.5,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10,1,10,1,0,0,0,0,0,0, ,3,STUDY
16.8,35487.9,12.9,4.5,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10,1,10,1,0,0,0,0,0,0, ,3,STUDY
16.8,35487.9,4.3,18,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10,1,10,1,0,0,0,0,0,0, ,3,STUDY
16.8,35487.9,4.3,4.5,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10,1,10,1,0,0,0,0,0,0, ,3,STUDY
16.8,35487.9,4.3,4.5,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10,1,10,1,0,0,0,0,0,10, ,3,STUDY
16.8,86.1,4.3,4.5,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10,1,10,1,0,0,0,0,0,0, ,1,STUDY
16.8,86.1,4.3,4.5,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10,1,10,1,0,0,0,0,0,10, ,3,STUDY
8.4,86.1,4.3,4.5,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10,1,10,1,0,0,0,0,0,10, ,3,STUDY
8.4,86.1,4.3,4.5,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10,1,10,1,0,0,0,0,0,0, ,3,STUDY
8.4,137088,4.3,4.5,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10,1,10,1,0,0,0,0,0,0, ,5,NA
8.4,137088,4.3,4.5,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10,1,10,1,0,0,0,0,0,0, ,3,NA
6.3,137088,2.15,4.5,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10,10,10,1,0,0,0,0,0,0, ,3,NOTEBOOK
6.3,137088,2.15,13.5,0,10,0,0,0,0,0,1,0,1,0,0,0,1,10,1,10,1,0,0,0,0,0,0, ,3,NOTEBOOK
6.3,137088,2.15,13.5,0,10,0,0,0,0,0,1,0,1,0,0,0,1,10,1,10,1,0,0,0,0,0,10, ,3,NOTEBOOK
6.3,86.1,2.15,13.5,0,10,0,0,0,0,0,1,0,1,0,0,0,1,10,1,10,1,0,0,0,0,0,0, ,3,NOTEBOOK
6.3,86.1,4.3,4.5,0,10,0,0,0,0,0,1,0,1,0,0,0,1,10,10,10,1,0,0,0,0,0,0, ,3,NOTEBOOK
6.3,86.1,4.3,4.5,0,10,0,0,0,0,0,1,0,1,0,0,0,1,10,10,10,1,0,0,0,0,0,0, ,3,NOTEBOOK
6.3,86.1,4.3,13.5,0,10,0,0,0,0,0,1,0,1,0,0,0,1,10,1,10,1,0,0,0,0,0,0, ,3,NOTEBOOK
8.4,86.1,4.3,13.5,0,10,0,0,0,0,0,1,0,1,0,0,0,1,10,1,10,1,0,0,0,0,0,0, ,3,NOTEBOOK
8.4,86.1,4.3,4.5,0,10,0,0,0,0,0,1,0,1,0,0,0,1,10,10,10,1,0,0,0,0,0,0, ,3,NOTEBOOK
8.4,86.1,2.15,4.5,0,10,0,0,0,0,0,1,0,1,0,0,0,1,10,1,10,1,0,0,0,0,0,10, ,4,NOTEBOOK
8.4,86.1,2.15,18,0,10,0,0,0,0,0,1,0,1,0,0,0,1,10,1,10,1,0,0,0,0,0,0, ,4,NOTEBOOK
8.4,86.1,2.15,18,0,10,0,0,0,0,0,1,0,1,0,0,0,1,10,1,10,1,0,0,0,0,0,0, ,3,NOTEBOOK
8.4,86.1,2.15,18,0,10,0,0,0,0,0,1,0,1,0,0,0,1,10,1,10,1,0,0,0,0,0,0, ,3,NOTEBOOK
8.4,86.1,8.6,4.5,0,10,0,0,0,0,0,1,0,1,0,0,0,1,10,1,10,1,0,0,0,0,0,0, ,3,NOTEBOOK
8.4,86.1,8.6,4.5,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10,1,10,1,0,0,0,0,0,0, ,3,NOTEBOOK
8.4,86.1,8.6,4.5,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10,1,10,1,0,0,0,0,0,10, ,3,NOTEBOOK
8.4,2.1,8.6,4.5,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10,1,10,1,10,0,0,0,0,0, ,4,NA
8.4,2.1,8.6,4.5,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10,1,10,1,10,0,0,0,0,0, ,4,SLEEP
8.4,2.1,8.6,4.5,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10,1,0,1,10,0,0,0,0,0, ,4,SLEEP
8.4,2.1,8.6,4.5,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10,1,0,1,10,0,0,0,0,0, ,4,SLEEP
8.4,6.3,8.6,18,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10,1,0,1,10,0,0,0,0,0, ,5,SLEEP
8.4,6.3,8.6,18,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10,1,0,1,10,0,0,0,0,0, ,5,SLEEP
8.4,6.3,8.6,18,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10,1,0,1,10,0,0,0,0,0, ,5,SLEEP
6.3,6.3,8.6,22.5,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10,10,0,1,10,0,0,0,0,0, ,5,SLEEP
6.3,6.3,8.6,22.5,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10,10,0,1,10,0,0,0,0,0, ,5,SLEEP
10.5,14.7,8.6,22.5,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10,10,0,1,10,0,0,0,0,0, ,5,SLEEP
10.5,10.5,2.15,13.5,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10,1,0,1,10,0,0,0,0,0, ,5,SLEEP
10.5,10.5,4.3,13.5,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10,1,0,1,10,0,0,0,0,0, ,5,SLEEP
10.5,2.1,6.45,4.5,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10,1,0,1,10,0,0,0,0,0, ,5,SLEEP
10.5,2.1,2.15,4.5,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10,1,0,1,10,0,0,0,0,0, ,5,SLEEP
10.5,2.1,8.6,4.5,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10,1,0,1,10,0,0,0,0,0, ,5,SLEEP
10.5,2.1,8.6,4.5,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10,1,0,1,10,0,0,0,0,0, ,5,SLEEP
10.5,2.1,2.15,18,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10,1,0,1,10,0,0,0,0,0, ,1,NA
8.4,2.1,2.15,18,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10,1,0,1,10,0,0,0,0,10, ,6,SWEEP
8.4,2.1,2.15,18,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10,1,0,1,10,0,0,0,0,10, ,6,SWEEP
8.4,84,2.15,4.5,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10,1,0,1,10,0,10,0,0,0, ,6,SWEEP
8.4,84,2.15,4.5,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10,1,0,1,10,0,10,0,0,0, ,6,SWEEP
8.4,84,2.15,4.5,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10,1,0,1,0,0,0,0,0,10, ,6,SWEEP
8.4,84,2.15,4.5,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10,1,0,1,0,0,0,0,0,10, ,6,SWEEP
54.6,84,6.45,4.5,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10,1,0,1,0,0,0,0,0,0, ,6,SWEEP
54.6,84,6.45,18,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10,1,0,1,0,0,0,0,0,10, ,6,SWEEP
54.6,84,6.45,18,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10,1,0,1,0,0,0,0,0,10, ,6,SWEEP
58.8,86.1,6.45,18,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10,1,0,1,0,0,0,0,0,10, ,6,SWEEP
58.8,86.1,10.75,18,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10,10,0,1,0,0,0,0,0,0, ,6,SWEEP
