26.475,14.125,0.075,17.525,0.1,0.025,0.675,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175,0.125,0.45,0.1,WatchTV
58.3081,1.2978,0.0022,0.8684,0.0029,0.0007,1.1669,0.0,0.0338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051,0.0037,0.0721,0.0029,WatchTV
58.3081,1.2978,0.0022,0.8684,0.0029,0.0007,1.1669,0.0,0.0338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051,0.0037,0.0721,0.0029,WatchTV
58.3081,1.2978,0.0022,0.8684,0.0029,0.0007,1.1669,0.0,0.0338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051,0.0037,0.0721,0.0029,WatchTV
58.3081,1.2978,0.0022,0.8684,0.0029,0.0007,1.1669,0.0,0.0338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051,0.0037,0.0721,0.0029,WatchTV
58.3081,1.2978,0.0022,0.8684,0.0029,0.0007,1.1669,0.0,0.0338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051,0.0037,0.0721,0.0029,WatchTV
58.3081,1.2978,0.0022,0.8684,0.0029,0.0007,1.1669,0.0,0.0338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051,0.0037,0.0721,0.0029,WatchTV
58.3081,1.2978,0.0022,0.8684,0.0029,0.0007,1.1669,0.0,0.0338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051,0.0037,0.0721,0.0029,WatchTV
58.3081,1.2978,0.0022,0.8684,0.0029,0.0007,1.1669,0.0,0.0338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051,0.0037,0.0721,0.0029,WatchTV
58.3081,1.2978,0.0022,0.8684,0.0029,0.0007,1.1669,0.0,0.0338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051,0.0037,0.0721,0.0029,WatchTV
58.3081,1.2978,0.0022,0.8684,0.0029,0.0007,1.1669,0.0,0.0338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051,0.0037,0.0721,0.0029,WatchTV
58.3081,1.2978,0.0022,0.8684,0.0029,0.0007,1.1669,0.0,0.0338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051,0.0037,0.0721,0.0029,WatchTV
58.3081,1.2978,0.0022,0.8684,0.0029,0.0007,1.1669,0.0,0.0338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051,0.0037,0.0721,0.0029,WatchTV
58.3081,1.2978,0.0022,0.8684,0.0029,0.0007,1.1669,0.0,0.0338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051,0.0037,0.0721,0.0029,WatchTV
58.3081,1.2978,0.0022,0.8684,0.0029,0.0007,1.1669,0.0,0.0338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051,0.0037,0.0721,0.0029,WatchTV
58.3081,1.2978,0.0022,0.8684,0.0029,0.0007,1.1669,0.0,0.0338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051,0.0037,0.0721,0.0029,WatchTV
58.3081,1.2978,0.0022,0.8684,0.0029,0.0007,1.1669,0.0,0.0338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051,0.0037,0.0721,0.0029,WatchTV
58.3081,1.2978,0.0022,0.8684,0.0029,0.0007,1.1669,0.0,0.0338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051,0.0037,0.0721,0.0029,WatchTV
58.3081,1.2978,0.0022,0.8684,0.0029,0.0007,1.1669,0.0,0.0338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051,0.0037,0.0721,0.0029,WatchTV
58.3081,1.2978,0.0022,0.8684,0.0029,0.0007,1.1669,0.0,0.0338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051,0.0037,0.0721,0.0029,WatchTV
58.3081,1.2978,0.0022,0.8684,0.0029,0.0007,1.1669,0.0,0.0338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051,0.0037,0.0721,0.0029,WatchTV
58.3081,1.2978,0.0022,0.8684,0.0029,0.0007,1.1669,0.0,0.0338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051,0.0037,0.0721,0.0029,WatchTV
58.3081,1.2978,0.0022,0.8684,0.0029,0.0007,1.1669,0.0,0.0338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051,0.0037,0.0721,0.0029,WatchTV
58.3081,1.2978,0.0022,0.8684,0.0029,0.0007,1.1669,0.0,0.0338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051,0.0037,0.0721,0.0029,WatchTV
