0.9999999999442801,4.372462888911293E-37,4.303949379222599E-52,9.352364996574563E-45,1.4667052018437318E-39,1.532908528239986E-29,1.682398211858887E-39,7.253969404833055E-27,1.8273781551168455E-26,5.074189630416298E-26,3.258248317132561E-41,5.571996641364586E-11,6.677946576826845E-20,5.687591400717175E-20,Predicted Result:,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,WatchTV,0,0,0,0,0,0,1,0,0,0
0.9999997316133159,1.0126660237377587E-36,1.5426639400661988E-51,3.4862534761218233E-43,1.8024374701472412E-38,1.7309180856333724E-21,1.0396926594532113E-39,2.600039181960059E-26,6.549868821332631E-26,3.828928504159116E-26,2.527821348191218E-41,2.683866839645623E-7,7.489016946312522E-22,1.5353395304026545E-16,Predicted Result:,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,WatchTV,0,0,0,0,0,0,1,0,0,0
0.9886505780121918,1.6564137219443336E-33,5.2706070620745325E-48,6.749567401855168E-39,1.46768990096666E-34,4.7036758450140675E-12,3.552174476196131E-36,8.883195178197486E-23,2.237803319857119E-22,1.7987436212562297E-22,7.340989698261305E-38,0.011349421920416693,1.1610462274925647E-21,6.268769445129187E-11,Predicted Result:,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,WatchTV,0,0,0,0,0,0,1,0,0,0
0.0020718051795510354,1.968454325051765E-32,1.4875815252443667E-46,7.593375790057132E-37,8.11103800363675E-33,2.7084995751351992E-5,1.002569355482265E-34,2.5072020882194422E-21,6.315998966609852E-21,6.461372126191556E-21,1.7062940069384002E-36,0.9979010337010156,8.932666598431732E-24,7.612368185936022E-8,Predicted Result:,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,WatchTV,0,0,0,0,0,0,1,0,0,0
1.791234886215632E-8,2.9136351388801627E-33,6.282242922472552E-47,1.0141434198644208E-36,5.9271529721497526E-33,0.6445504693615447,4.23397583990776E-35,1.0588228145242881E-21,2.667325395819683E-21,3.3134436502074036E-21,5.661773150140789E-37,0.35544896275867244,5.461804757168557E-28,5.49967434146984E-7,Predicted Result:,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,WatchTV,0,0,0,0,0,0,1,0,0,0
1.0058990972564623E-17,8.230765313430486E-38,6.728990712598509E-51,2.9146348352559338E-40,1.0089700684918053E-36,0.9999919166477369,4.53506565345482E-39,1.1341186536745446E-25,2.8570063331871553E-25,4.175378654210263E-25,4.4104709867736714E-41,8.082966940333176E-6,3.697982872599079E-36,3.853225875429851E-10,Predicted Result:,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,WatchTV,0,0,0,0,0,0,1,0,0,0
3.6201733730210985E-27,4.641757322379136E-42,2.3853207046348104E-54,2.4514826412234776E-43,5.341733867455759E-40,0.9999999998838369,1.60760899546378E-42,4.0202711248051077E-29,1.012763525886871E-28,1.7021214942458157E-28,9.771513488290938E-45,1.1589295331187735E-10,2.5161175553745063E-44,2.702061931008992E-13,Predicted Result:,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,WatchTV,0,0,0,0,0,0,1,0,0,0
1.9401422305267493E-30,2.719675125244747E-45,2.515671217672531E-57,4.355919009798459E-46,7.1645247043320935E-43,0.9999999999997671,1.6954599317517277E-45,4.2399666996958396E-32,8.900899738489049E-32,4.0786708656095524E-33,1.0963294622499442E-48,2.312086093114009E-13,1.4228807684352464E-50,1.8108597445505193E-15,Predicted Result:,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,WatchTV,0,0,0,0,0,0,1,0,0,0
1.9401422305267493E-30,2.719675125244747E-45,2.515671217672531E-57,4.355919009798459E-46,7.1645247043320935E-43,0.9999999999997671,1.6954599317517277E-45,4.2399666996958396E-32,8.900899738489049E-32,4.0786708656095524E-33,1.0963294622499442E-48,2.312086093114009E-13,1.4228807684352464E-50,1.8108597445505193E-15,Predicted Result:,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,WatchTV,0,0,0,0,0,0,1,0,0,0
1.9401422305267493E-30,2.719675125244747E-45,2.515671217672531E-57,4.355919009798459E-46,7.1645247043320935E-43,0.9999999999997671,1.6954599317517277E-45,4.2399666996958396E-32,8.900899738489049E-32,4.0786708656095524E-33,1.0963294622499442E-48,2.312086093114009E-13,1.4228807684352464E-50,1.8108597445505193E-15,Predicted Result:,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,WatchTV,0,0,0,0,0,0,1,0,0,0
1.9401422305267493E-30,2.719675125244747E-45,2.515671217672531E-57,4.355919009798459E-46,7.1645247043320935E-43,0.9999999999997671,1.6954599317517277E-45,4.2399666996958396E-32,8.900899738489049E-32,4.0786708656095524E-33,1.0963294622499442E-48,2.312086093114009E-13,1.4228807684352464E-50,1.8108597445505193E-15,Predicted Result:,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,WatchTV,0,0,0,0,0,0,1,0,0,0
1.9401422305267493E-30,2.719675125244747E-45,2.515671217672531E-57,4.355919009798459E-46,7.1645247043320935E-43,0.9999999999997671,1.6954599317517277E-45,4.2399666996958396E-32,8.900899738489049E-32,4.0786708656095524E-33,1.0963294622499442E-48,2.312086093114009E-13,1.4228807684352464E-50,1.8108597445505193E-15,Predicted Result:,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,WatchTV,0,0,0,0,0,0,1,0,0,0
