X	Y	Z	Pitch	Roll
6.9382467	-6.8843775	-1.2023382	2.2479303	-16.940851
6.976554	-6.829311	-1.1448773	2.2479303	-16.940851
6.8257194	-6.7598786	-0.8360253	2.2479303	-16.940851
6.9981017	-6.5803137	-0.75222826	2.7544277	-16.682037
6.832902	-6.5779195	-0.6756138	2.7544277	-16.682037
6.8376904	-6.7359366	-0.64209497	2.7544277	-16.682037
6.835296	-6.8364935	-0.974889	3.8386192	-16.648907
6.895151	-7.008876	-0.9222166	3.8386192	-16.648907
6.8879685	-7.109432	-0.9461586	3.8386192	-16.648907
6.88318	-7.1501336	-1.0610802	6.023956	-16.477339
6.674885	-7.3488526	-0.49126026	6.023956	-16.477339
6.9382467	-7.3584294	-0.5080197	6.023956	-16.477339
7.4553943	-7.3488526	-0.85996735	6.8466516	-17.190947
8.073098	-8.6512985	0.028281508	6.8466516	-17.190947
8.156896	-6.972963	-0.9772832	6.8466516	-17.190947
8.468142	-6.644957	-0.89348614	6.9512243	-18.626118
7.4913073	-6.9538093	-0.30690673	6.9512243	-18.626118
7.012467	-6.6880527	-1.1879729	6.9512243	-18.626118
7.6660843	-5.8740244	-0.23986909	8.773665	-18.883661
7.2279453	-4.992958	-1.0538976	8.773665	-18.883661
8.1138	-6.6018615	-0.43619362	8.773665	-18.883661
8.358008	-4.906767	-2.033126	8.154292	-19.100151
9.045144	-7.224354	-0.393098	8.154292	-19.100151
9.387515	-5.1318216	-0.66843116	8.154292	-19.100151
9.006837	-4.662558	-0.4098574	9.84951	-21.552551
7.840861	-4.6553755	-1.3244425	9.84951	-21.552551
6.4833484	-4.734384	-0.42901102	9.84951	-21.552551
6.1002765	-3.0297127	-2.6747723	11.266596	-20.159193
3.8377557	-2.1127334	3.8063319	11.266596	-20.159193
6.526444	-4.186112	-2.4042275	11.266596	-20.159193
7.141754	-4.138228	-1.4417584	15.986322	-23.05211
6.476166	-1.7727567	-1.4465468	15.986322	-23.05211
8.453776	-2.215684	-1.9876363	15.986322	-23.05211
11.118523	-3.7982514	-0.5870283	18.24252	-24.964262
12.023531	-3.1518168	-1.5878047	18.24252	-24.964262
11.001207	-4.126257	-2.1528363	18.24252	-24.964262
8.779388	-3.1733646	-1.55668	23.115782	-22.767906
8.350826	-5.0312653	-3.5127428	23.115782	-22.767906
8.39871	-4.0592194	-3.2996588	23.115782	-22.767906
8.992472	-3.5971384	-3.0003836	26.1063	-25.31212
8.492084	-3.6474166	-3.290082	26.1063	-25.31212
8.410681	-4.032883	-2.8687027	26.1063	-25.31212
8.494478	-4.248361	-2.495207	32.180233	-22.829708
8.343643	-4.6338277	-2.5766098	32.180233	-22.829708
8.6357355	-4.4015903	-2.8303952	32.180233	-22.829708
8.571093	-4.2746973	-2.507178	38.70328	-20.324654
8.559121	-4.468628	-2.5502737	38.70328	-20.324654
8.492084	-4.200477	-2.397045	38.70328	-20.324654
8.496872	-4.174141	-2.3659203	45.06025	-15.726335
8.674043	-4.2914567	-2.41141	45.06025	-15.726335
8.492084	-4.435109	-2.507178	45.06025	-15.726335
9.126547	-4.506935	-2.021155	51.931747	-11.678
7.950994	-4.779874	-2.021155	51.931747	-11.678
8.271817	-4.1837177	-2.0283377	51.931747	-11.678
8.451383	-4.504541	-1.9636943	65.46789	-19.129871
8.152107	-4.408773	-2.069039	65.46789	-19.129871
8.468142	-4.6050973	-2.0115783	65.46789	-19.129871
8.537574	-4.8540945	-2.0259435	66.044914	-16.801931
8.295759	-4.4853873	-2.444929	66.044914	-16.801931
8.326884	-4.6649523	-2.4018333	66.044914	-16.801931
8.329278	-4.7272015	-2.2629695	70.83886	-32.67563
8.346038	-4.308216	-2.4736593	70.83886	-32.67563
8.346038	-4.6314335	-2.375497	70.83886	-32.67563
8.360403	-4.471022	-2.5957634	71.77218	-33.499783
8.295759	-4.660164	-2.5526679	71.77218	-33.499783
8.290971	-4.411167	-2.555062	71.77218	-33.499783
8.2933655	-4.660164	-2.495207	68.04999	-47.13967
8.302942	-4.468628	-2.6005518	68.04999	-47.13967
8.283789	-4.5093293	-2.4257753	68.04999	-47.13967
8.415469	-4.576367	-2.294094	69.34957	-19.245678
8.305336	-4.4901757	-2.3467665	69.34957	-19.245678
8.441806	-4.3537064	-2.4497173	69.34957	-19.245678
8.386739	-4.384831	-2.5694273	70.02748	-49.025337
8.420258	-4.138228	-2.5454853	70.02748	-49.025337
8.50166	-4.078373	-2.5335143	70.02748	-49.025337
8.477718	-4.317793	-2.2917	74.05662	-78.99068
8.39871	-4.456657	-2.198326	74.05662	-78.99068
8.511237	-4.0352774	-2.5933692	74.05662	-78.99068
8.468142	-4.2411785	-2.4545057	70.55282	-62.72554
8.523209	-4.2746973	-2.3707087	70.55282	-62.72554
8.458565	-4.3537064	-2.2964883	70.55282	-62.72554
8.453776	-4.3704658	-2.3132477	60.37704	-52.75989
8.6117935	-4.0592194	-2.4305637	60.37704	-52.75989
8.578275	-3.913173	-2.5239375	60.37704	-52.75989
8.597428	-4.1573815	-2.4161985	63.175705	-44.171036
8.513632	-4.233996	-2.353949	63.175705	-44.171036
8.695591	-4.1597757	-1.9996073	63.175705	-44.171036
8.633342	-4.1071033	-2.3252187	59.949512	-49.194103
8.599823	-4.1430163	-2.2629695	59.949512	-49.194103
8.63813	-4.1118917	-2.0642507	59.949512	-49.194103
8.6596775	-4.140622	-2.3515549	66.74398	-50.345043
8.767417	-3.8485296	-2.258181	66.74398	-50.345043
8.630947	-4.092738	-2.1121347	66.74398	-50.345043
8.463353	-4.2387843	-2.1265001	67.13873	-54.55655
8.714745	-3.9299324	-2.1815667	67.13873	-54.55655
8.657284	-3.8461354	-2.2509985	67.13873	-54.55655
8.6596775	-3.7767036	-2.198326	69.8455	-66.45241
8.623765	-3.8700774	-2.066645	69.8455	-66.45241
8.753052	-3.8150108	-2.3563433	69.8455	-66.45241
8.769812	-3.7767036	-2.2917	71.99565	-66.09707
8.918252	-3.6210804	-2.124106	71.99565	-66.09707
8.80333	-3.7743094	-2.0403087	71.99565	-66.09707
8.695591	-3.8820484	-2.0403087	72.3797	-68.35283
8.590246	-3.9658456	-2.1672015	72.3797	-68.35283
8.662072	-3.9395092	-2.2749405	72.3797	-68.35283
8.726715	-3.9179614	-2.3252187	75.48102	-79.60186
8.662072	-3.970634	-2.3491607	75.48102	-79.60186
8.800936	-3.5947442	-2.4066217	75.48102	-79.60186
8.760235	-3.8126166	-2.3156419	71.944435	-74.23823
8.760235	-3.7719152	-2.5383027	71.944435	-74.23823
8.776994	-3.769521	-2.4808419	71.944435	-74.23823
8.788965	-3.8126166	-2.4569	75.16871	-76.00593
8.650101	-3.676147	-2.432958	75.16871	-76.00593
8.724321	-3.8700774	-2.4521115	75.16871	-76.00593
8.75784	-3.8796542	-2.397045	69.78856	-96.64449
8.666861	-3.853318	-2.3228245	69.78856	-96.64449
8.705168	-3.8317702	-2.2964883	69.78856	-96.64449
8.676437	-3.7288196	-2.3659203	71.201065	-79.531845
8.827272	-3.733608	-2.4281695	71.201065	-79.531845
8.743475	-3.5277066	-2.3443723	71.201065	-79.531845
8.738687	-3.5875616	-2.5023897	69.9896	-65.111595
8.743475	-3.7240312	-2.555062	69.9896	-65.111595
8.772205	-3.937115	-2.4688709	69.9896	-65.111595
8.702773	-3.9179614	-2.3515549	69.05931	-84.972725
8.700379	-3.8269818	-2.2893057	69.05931	-84.972725
8.693196	-3.7120602	-2.294094	69.05931	-84.972725
8.822484	-3.7024832	-2.4066217	82.844505	46.93112
8.851214	-3.676147	-2.5287259	82.844505	46.93112
8.781782	-3.6498108	-2.385074	82.844505	46.93112
8.599823	-3.7623384	-2.2031145	86.240105	-45.69154
8.674043	-3.8844426	-2.092981	86.240105	-45.69154
8.772205	-3.8269818	-2.0714333	86.240105	-45.69154
8.6117935	-3.9179614	-2.1528363	63.53664	-49.17691
8.724321	-3.7503674	-2.1648073	63.53664	-49.17691
8.853608	-3.6545992	-2.186355	63.53664	-49.17691
8.815301	-3.6378398	-2.1432595	65.365	-44.66806
8.786571	-3.7743094	-2.018761	65.365	-44.66806
8.724321	-3.6809354	-2.207903	65.365	-44.66806
8.695591	-3.8102224	-2.0738275	63.64263	-62.30254
8.71235	-3.841347	-2.102558	63.64263	-62.30254
8.726715	-3.8557122	-2.2366333	63.64263	-62.30254
8.779388	-3.7168486	-2.2964883	64.08551	-68.192
8.875156	-3.6953006	-2.2653637	64.08551	-68.192
8.812907	-3.7479732	-2.2055087	64.08551	-68.192
8.796147	-3.6354456	-2.0762217	65.59617	-75.0396
8.822484	-3.6665702	-2.2893057	65.59617	-75.0396
8.839243	-3.805434	-2.2294507	65.59617	-75.0396
8.743475	-3.7599442	-2.17199	70.34189	-59.438766
8.700379	-3.8197992	-2.0642507	70.34189	-59.438766
8.786571	-3.733608	-2.136077	70.34189	-59.438766
8.779388	-3.6976948	-2.2917	73.04289	-43.595173
8.796147	-3.652205	-2.2749405	73.04289	-43.595173
8.800936	-3.7264254	-2.270152	73.04289	-43.595173
8.7746	-3.7431848	-2.104952	69.06695	-19.124151
8.74587	-3.7982514	-2.243816	69.06695	-19.124151
8.753052	-3.87726	-2.198326	69.06695	-19.124151
8.791359	-3.925144	-2.1767783	70.27496	1.7475979
8.741081	-3.8700774	-2.17199	70.27496	1.7475979
8.760235	-3.7479732	-2.1911435	70.27496	1.7475979
8.738687	-3.793463	-2.1815667	65.47696	8.384968
8.709956	-3.7671268	-2.1791725	65.47696	8.384968
8.75784	-3.8126166	-2.1815667	65.47696	8.384968
8.80333	-3.8365586	-2.255787	61.86626	8.016777
8.721927	-3.853318	-2.270152	61.86626	8.016777
8.748263	-3.8557122	-2.195932	61.86626	8.016777
8.7746	-3.7671268	-2.219874	47.62854	-6.6454453
8.753052	-3.7599442	-2.2390275	47.62854	-6.6454453
8.714745	-3.7407906	-2.1001637	47.62854	-6.6454453
8.851214	-3.7407906	-2.1911435	31.172361	-5.8056355
8.738687	-3.7743094	-2.1648073	31.172361	-5.8056355
8.760235	-3.7719152	-2.2509985	31.172361	-5.8056355
8.963741	-3.5301008	-2.5694273	25.601477	-18.907715
8.681226	-3.9347208	-2.2414217	25.601477	-18.907715
8.650101	-3.982605	-2.0762217	25.601477	-18.907715
8.769812	-3.8581064	-2.102558	37.163414	-31.967905
8.700379	-3.8197992	-2.1911435	37.163414	-31.967905
8.839243	-3.889231	-2.195932	37.163414	-31.967905
8.721927	-3.8605006	-2.258181	47.634216	-46.583504
8.690803	-3.9395092	-2.195932	47.634216	-46.583504
8.6836195	-3.925144	-2.2031145	47.634216	-46.583504
8.654889	-4.0711904	-2.183961	56.065876	-57.207043
8.721927	-3.9179614	-2.0857985	56.065876	-57.207043
8.7075615	-3.9107788	-2.092981	56.065876	-57.207043
8.765023	-3.8581064	-2.136077	59.195904	-70.5583
8.74587	-3.7743094	-2.0881927	59.195904	-70.5583
8.724321	-3.8006456	-2.054674	59.195904	-70.5583
8.772205	-3.8102224	-2.1265001	53.450855	-80.713844
