X	Y	Z	Pitch	Roll
3.497031	-7.259968	4.7391725	7.789743	88.93515
3.6933553	-7.5448775	4.528483	7.789743	88.93515
3.8034887	-8.040478	4.468628	10.305512	86.53105
2.8290486	-7.702895	4.564396	10.305512	86.53105
3.214515	-6.8912606	4.56679	10.305512	86.53105
3.3868976	-7.4347444	4.6529813	9.888527	87.21933
3.343802	-7.8417587	4.6290393	9.888527	87.21933
3.2312744	-7.9806223	4.7128363	9.888527	87.21933
3.7029321	-8.308628	4.6170683	12.573824	82.76049
3.6071641	-8.44031	4.5500307	12.573824	82.76049
3.6478655	-8.09315	4.5213003	12.573824	82.76049
3.520973	-8.023718	4.4614453	12.154719	80.50877
3.4850597	-8.100332	4.4782047	12.154719	80.50877
3.3964744	-8.143428	4.3537064	12.154719	80.50877
3.3007064	-8.342147	4.423138	7.0502424	82.37669
3.2288802	-8.232014	4.4542627	7.0502424	82.37669
3.2935238	-7.9016137	4.456657	7.0502424	82.37669
3.3150716	-8.090755	4.4518685	8.007627	80.9771
3.4922423	-8.248773	4.4398975	8.007627	80.9771
3.3294368	-8.2176485	4.4398975	8.007627	80.9771
3.3605614	-8.078785	4.3297644	14.704135	79.299034
3.4659061	-8.121881	4.3800426	14.704135	79.299034
3.3964744	-8.052448	4.0951324	14.704135	79.299034
3.6382887	-8.028506	4.284274	20.446314	77.40663
3.5281556	-8.220042	4.0352774	20.446314	77.40663
3.6382887	-8.112304	3.889231	20.446314	77.40663
3.676596	-8.330176	3.7360022	20.14645	79.610634
3.7771525	-8.344542	3.8557122	20.14645	79.610634
3.4467525	-8.205677	3.9993644	20.14645	79.610634
3.6358945	-7.894431	4.0879498	13.495251	84.67472
3.616741	-7.930344	4.1478047	13.495251	84.67472
3.8848915	-7.846547	3.958663	13.495251	84.67472
3.975871	-8.06442	3.733608	10.250418	90.08325
3.7316625	-8.485799	3.6186862	10.250418	90.08325
3.8585553	-7.7555676	3.5157356	10.250418	90.08325
4.351761	-7.9830165	3.2763155	6.852009	94.59064
4.375703	-8.725219	3.3768718	6.852009	94.59064
3.532944	-8.732402	3.5492544	6.852009	94.59064
3.3653498	-8.514529	3.5779848	6.778074	99.96893
3.580828	-8.267926	3.7503674	6.778074	99.96893
3.9662943	-8.095544	3.8628948	6.778074	99.96893
4.0548797	-8.425944	3.781492	13.249975	100.45827
4.1698017	-8.409184	3.6593876	13.249975	100.45827
4.1314945	-7.978228	3.4893994	13.249975	100.45827
3.6670191	-8.576778	3.496582	16.275967	96.705
3.2408512	-8.502559	3.9107788	16.275967	96.705
3.058892	-7.9231615	3.733608	16.275967	96.705
3.0493152	-8.188918	4.0376716	14.869778	99.43787
2.8841152	-8.483405	4.1693525	14.869778	99.43787
2.965518	-8.449886	4.420744	14.869778	99.43787
2.7572224	-8.437915	4.590732	16.226774	98.26816
2.620753	-8.157793	4.813393	16.226774	98.26816
2.5537155	-7.626281	4.980987	16.226774	98.26816
2.7476456	-7.4706573	5.196465	18.523256	100.6151
2.9798832	-7.698107	5.5579896	18.523256	100.6151
3.8034887	-7.4850225	5.440674	18.523256	100.6151
4.282329	-7.736414	5.3065987	22.549774	101.4046
4.9646764	-7.6693764	4.6817117	22.549774	101.4046
4.8353896	-7.64304	4.564396	22.549774	101.4046
3.975871	-6.110751	3.0512605	29.227007	94.254585
2.5680807	-6.2591915	2.404826	29.227007	94.254585
1.4643536	-6.690148	1.2364556	29.227007	94.254585
0.41090485	-7.6813474	-0.8728362	30.741602	87.78122
0.65271926	-7.324611	-1.1984476	30.741602	87.78122
0.4707599	-7.846547	-2.3380876	30.741602	87.78122
0.3079542	-8.37806	-2.9174845	39.685116	77.86864
2.005443	-8.1961	-2.958186	39.685116	77.86864
1.2512697	-10.425102	-4.468927	39.685116	77.86864
-0.13736732	-11.598261	-3.7267246	47.919468	66.8505
1.1818378	-8.392426	-3.9134724	47.919468	66.8505
-0.17088614	-10.963798	-5.7785554	47.919468	66.8505
1.9767128	-9.357288	-6.939743	55.92305	56.002544
0.82510173	-6.2232785	-5.4601264	55.92305	56.002544
0.5832874	-7.9207673	-7.456891	55.92305	56.002544
-0.3528455	-8.222437	-3.7291188	56.667507	54.760975
-3.3336265	-11.440244	-2.187253	56.667507	54.760975
1.2919711	-5.160253	-10.155156	56.667507	54.760975
0.2959832	-7.8249993	-4.8783355	60.81252	33.14136
-0.29777884	-9.649381	-2.9174845	60.81252	33.14136
0.8801684	-3.5848682	-6.4130187	60.81252	33.14136
-0.101454295	-6.252009	-6.7673607	60.228218	23.102434
0.76764095	-7.0875854	-6.6691985	60.228218	23.102434
0.28640637	-8.727613	-6.1831756	60.228218	23.102434
-0.43424833	-8.82817	-6.1688104	60.26291	23.953857
-0.4103063	-8.97661	-6.7673607	60.26291	23.953857
-0.45340195	-8.394819	-5.4888573	60.26291	23.953857
0.49230772	-7.904008	-6.2214828	59.709454	18.327257
-0.3672107	-9.302222	-6.463297	59.709454	18.327257
0.39175126	-8.413973	-5.9150248	59.709454	18.327257
0.058957215	-11.4977045	-7.2414126	55.875088	12.448633
0.24809915	-10.80578	-6.4441433	55.875088	12.448633
0.69581485	-11.442638	-5.440973	55.875088	12.448633
1.0286089	-10.681282	-4.799327	53.9608	3.4793901
0.7245453	-9.632622	-2.816928	53.9608	3.4793901
1.0190321	-8.5121355	-3.1353567	53.9608	3.4793901
1.7636288	-8.1697645	-3.3867478	55.695004	-0.54439265
2.110788	-7.3533416	-3.7051768	55.695004	-0.54439265
1.8737621	-8.188918	-4.978892	55.695004	-0.54439265
2.0652983	-8.57199	-5.4888573	48.20476	-6.0585995
1.9288287	-8.718037	-4.10022	48.20476	-6.0585995
2.3909097	-8.713248	-4.883124	48.20476	-6.0585995
3.4443583	-10.190471	-5.7929206	48.021713	-11.918074
2.9870658	-7.9925933	-3.8584056	48.021713	-11.918074
1.7109563	-8.270321	-4.1528926	48.021713	-11.918074
1.3230957	-8.009353	-4.3779473	49.016144	-17.11122
1.5601217	-8.82817	-4.2007766	49.016144	-17.11122
1.4380174	-10.535235	-4.1912	49.016144	-17.11122
0.68144965	-8.18413	-3.4896986	47.27013	-18.763657
0.44202948	-10.848876	-3.4322379	47.27013	-18.763657
0.5928642	-9.055619	-3.207183	47.27013	-18.763657
0.27682957	-9.122657	-1.2822447	48.47635	-22.242508
0.35583824	-10.4227085	-2.9294555	48.47635	-22.242508
0.41329905	-8.291868	-2.5583541	48.47635	-22.242508
0.5976526	-10.027665	-2.7666497	50.579376	-20.970678
1.0118495	-9.544036	-2.9246671	50.579376	-20.970678
0.8562264	-9.560796	-2.8025627	50.579376	-20.970678
0.6168062	-9.366865	-2.8983307	49.39308	-30.969976
0.8346786	-9.060408	-2.2399254	49.39308	-30.969976
0.77961195	-8.773103	-2.6182091	49.39308	-30.969976
1.1578958	-8.2176485	-3.2000003	50.624508	-36.878204
1.6080058	-8.33257	-3.1545103	50.624508	-36.878204
1.5553333	-8.524106	-3.2837973	50.624508	-36.878204
1.8067244	-8.471434	-2.984522	49.034794	-43.299416
0.6215946	-9.92232	-3.041983	49.034794	-43.299416
2.4340053	-8.4881935	-1.9574095	49.034794	-43.299416
2.7691936	-10.53763	-2.733131	50.21463	-42.342854
1.6032174	-7.951892	-1.1290157	50.21463	-42.342854
3.5161846	-8.102727	-0.8225579	50.21463	-42.342854
1.6127942	-8.181735	-0.3748422	49.90049	-41.970764
4.1099467	-8.37806	-0.19527708	49.90049	-41.970764
4.555268	-8.502559	-1.2439374	49.90049	-41.970764
6.0085483	-9.012524	-0.30541036	53.05337	-34.193672
6.1713543	-8.710854	-0.59750295	53.05337	-34.193672
6.1522007	-11.102661	-3.0778959	53.05337	-34.193672
5.9654527	-10.980557	-1.2774563	51.23953	-29.550602
4.7970824	-7.348553	0.74325	51.23953	-29.550602
4.969465	-6.9271736	0.31708208	51.23953	-29.550602
4.5289316	-6.893655	-0.621445	50.795536	-30.127739
5.125088	-6.299893	-0.4873697	50.795536	-30.127739
5.3357778	-6.620716	-1.2870331	50.795536	-30.127739
5.64463	-7.640646	-1.6150386	52.91907	-28.670979
6.006154	-7.784298	-1.8736125	52.91907	-28.670979
5.4866123	-7.702895	-1.1098621	52.91907	-28.670979
4.7491984	-7.9494977	-0.19767128	56.897038	-27.071579
4.258387	-8.263138	-0.9638158	56.897038	-27.071579
3.451541	-8.658181	-0.68608844	56.897038	-27.071579
4.1554365	-8.598327	-1.7993922	58.42975	-25.10786
4.270358	-9.795427	-2.6086323	58.42975	-25.10786
4.5624504	-9.974993	-1.4785691	58.42975	-25.10786
4.1698017	-9.299828	-1.4809633	56.987125	-26.323778
3.6861727	-8.514529	-1.8496704	56.987125	-26.323778
3.3581672	-8.82817	-0.9470564	56.987125	-26.323778
3.72448	-9.230395	-0.5065233	53.026505	-28.067577
4.0069957	-10.20723	-1.7634792	53.026505	-28.067577
3.7316625	-9.697265	-2.2183776	53.026505	-28.067577
3.3031006	-9.11308	-2.4123077	51.27864	-33.487362
3.1594484	-8.37806	-1.5623662	51.27864	-33.487362
3.1618426	-8.258349	-1.2176012	51.27864	-33.487362
3.1474774	-8.777891	-1.452233	51.557167	-36.927464
3.2576108	-9.596708	-2.0196588	51.557167	-36.927464
3.2983122	-10.604668	-2.6206033	51.557167	-36.927464
3.3845034	-9.706841	-2.4889224	51.28739	-39.899994
3.3174658	-8.818593	-1.9645921	51.28739	-39.899994
3.0684688	-8.679729	-1.3373113	51.28739	-39.899994
2.9798832	-9.163358	-1.4067432	53.574352	-39.124496
2.8505964	-9.086743	-1.7778444	53.574352	-39.124496
2.8003182	-9.469816	-1.5312417	53.574352	-39.124496
2.9703064	-9.182511	-1.5192707	53.439243	-38.111748
3.1809962	-8.931121	-1.3540707	53.439243	-38.111748
3.3605614	-8.926332	-1.0763433	53.439243	-38.111748
3.3509846	-8.8784485	-1.2487258	52.67003	-36.626343
3.3366194	-8.787468	-1.6868647	52.67003	-36.626343
3.0804398	-9.160964	-2.0866964	52.67003	-36.626343
3.2097266	-9.256732	-2.1130326	53.062572	-36.15606
3.3773208	-9.21603	-1.3660417	53.062572	-36.15606
3.1929672	-9.943868	-2.3117514	53.062572	-36.15606
2.9918542	-11.133786	-1.1697172	53.09344	-34.975693
2.6662428	-10.006117	0.185401	53.09344	-34.975693
2.4962544	-8.030901	0.08963293	53.09344	-34.975693
2.7189152	-7.8776717	1.7033249	53.035294	-30.918228
2.5465329	-10.41792	0.7504326	53.035294	-30.918228
2.9080572	-8.871265	0.71212536	53.035294	-30.918228
2.9583354	-9.127445	0.82465285	50.948895	-36.42358
2.6949732	-9.287857	0.6762124	50.948895	-36.42358
2.58484	-8.643816	0.058508303	50.948895	-36.42358
2.5154083	-9.503335	-0.0827496	52.24163	-39.20011
2.3430257	-9.467422	-0.39639002	52.24163	-39.20011
2.4244285	-9.723601	-0.29343936	52.24163	-39.20011
2.5393503	-10.1042795	-0.42033204	53.877064	-40.402885
2.6135705	-9.895984	-0.71003044	53.877064	-40.402885
2.5345619	-9.821764	-0.7890391	53.877064	-40.402885
2.4938602	-9.623045	-0.8249521	55.11793	-31.790962
2.5154083	-9.192088	-0.7770681	55.11793	-31.790962
2.5441387	-9.1873	-0.8441057	55.11793	-31.790962
2.524985	-9.3525	-0.8177695	50.978672	-35.141308
2.4507647	-9.651775	-0.7722797	50.978672	-35.141308
2.3645735	-9.730783	-0.7914333	50.978672	-35.141308
2.3286605	-9.50094	-0.8656536	52.25715	-36.050816
2.3071127	-9.486575	-0.7435493	52.25715	-36.050816
2.3406315	-9.235184	-0.6597522	52.25715	-36.050816
2.4627357	-9.275886	-0.8225579	53.937595	-35.84259
2.6015995	-9.354895	-0.71960723	53.937595	-35.84259
2.620753	-9.421932	-0.7866449	53.937595	-35.84259
2.5513213	-9.536854	-0.9326912	54.397038	-34.435806
2.4938602	-9.560796	-0.9398738	54.397038	-34.435806
2.395698	-9.551219	-0.8441057	54.397038	-34.435806
2.3382373	-9.484181	-0.8417115	54.536373	-38.72994
2.2927475	-9.402779	-0.8201637	54.536373	-38.72994
2.3765445	-9.354895	-0.8369231	54.536373	-38.72994
2.4292169	-9.441086	-0.8177695	55.474422	-38.406605
2.455553	-9.448268	-0.7914333	55.474422	-38.406605
2.5010428	-9.474605	-0.9326912	55.474422	-38.406605
2.4890718	-9.527277	-0.8776246	54.3286	-38.897205
2.395698	-9.5153055	-0.80579853	54.3286	-38.897205
2.273594	-9.3525	-0.90635496	54.3286	-38.897205
2.2807765	-9.402779	-0.858471	54.688805	-38.280506
2.4220343	-9.450663	-0.7938275	54.688805	-38.280506
2.4723125	-9.536854	-0.8728362	54.688805	-38.280506
2.4747066	-9.47221	-0.9207202	54.987724	-37.891014
2.4507647	-9.39799	-0.9398738	54.987724	-37.891014
2.4363995	-9.357288	-0.8776246	54.987724	-37.891014
2.4172459	-9.383625	-0.7890391	55.859825	-37.959003
2.395698	-9.498547	-0.8488941	55.859825	-37.959003
2.3741503	-9.47221	-0.9207202	55.859825	-37.959003
2.3909097	-9.424326	-0.9446622	56.512398	-36.731636
2.4507647	-9.527277	-0.89198977	56.512398	-36.731636
2.455553	-9.414749	-0.89917237	56.512398	-36.731636
2.0652983	-9.484181	-0.645387	56.245136	-35.93823
2.371756	-9.429114	-0.91114336	56.245136	-35.93823
2.4507647	-9.39799	-0.80340433	56.245136	-35.93823
2.4507647	-9.445874	-0.8800188	54.95716	-36.464855
2.4747066	-9.536854	-0.89917237	54.95716	-36.464855
2.3813329	-9.546431	-0.942268	54.95716	-36.464855
2.3813329	-9.455451	-0.9398738	55.548367	-36.67311
2.395698	-9.371654	-0.9518448	55.548367	-36.67311
2.29993	-9.299828	-0.8632594	55.548367	-36.67311
2.347814	-9.50094	-0.9231144	55.59667	-38.187145
2.3885155	-9.475352	-0.89692783	55.59667	-38.187145
2.3909097	-9.532813	-0.8562264	55.59667	-38.187145
2.4483705	-9.437045	-0.8729858	55.967876	-36.865883
2.4747066	-9.444228	-0.9184756	55.967876	-36.865883
2.4220343	-9.458593	-0.9184756	55.967876	-36.865883
2.4148517	-9.410709	-0.911293	55.845818	-37.816948
2.3789387	-9.511266	-0.9448118	55.845818	-37.816948
2.3885155	-9.496901	-0.89213943	55.845818	-37.816948
2.4507647	-9.389161	-0.90650463	55.483524	-38.354397
2.4220343	-9.398738	-0.8442554	55.483524	-38.354397
2.4387937	-9.401133	-0.8729858	55.483524	-38.354397
2.443582	-9.401133	-0.8490438	56.546764	-39.672077
2.3382373	-9.499294	-0.8466496	56.546764	-39.672077
2.3166895	-9.492112	-0.78440034	56.546764	-39.672077
2.34542	-9.338883	-0.80115974	55.004456	-40.338562
2.347814	-9.338883	-0.839467	55.004456	-40.338562
2.4100633	-9.374796	-0.851438	55.004456	-40.338562
2.4986486	-9.607034	-0.8777742	56.89225	-41.16411
2.5345619	-9.781811	-0.81552494	56.89225	-41.16411
2.395698	-9.686042	-0.87538	56.89225	-41.16411
2.321478	-9.226356	-1.0070611	56.715153	-43.09066
2.311901	-9.310153	-0.89453363	56.715153	-43.09066
2.371756	-9.429863	-0.9328408	56.715153	-43.09066
2.491466	-9.549573	-0.76764095	57.820324	-44.54083
2.4723125	-9.458593	-0.7580641	57.820324	-44.54083
2.4842834	-9.104251	-0.99509007	57.820324	-44.54083
2.608782	-9.484929	-0.99269587	57.103825	-44.410316
2.4004865	-9.9829235	-0.9160814	57.103825	-44.410316
2.2328923	-9.777022	-0.90889883	57.103825	-44.410316
2.0916345	-9.252691	-0.7341221	57.24204	-40.75559
2.3980923	-8.793005	-0.6287772	57.24204	-40.75559
2.4579473	-9.207202	-0.7556699	57.24204	-40.75559
2.4866776	-9.619004	-0.9759365	55.27761	-41.650455
2.5058312	-9.683648	-0.8346786	55.27761	-41.650455
2.4818892	-9.686042	-0.67666125	55.27761	-41.650455
2.2376807	-9.353249	-0.7532757	55.241642	-41.08729
2.2089503	-9.350854	-0.66947865	55.241642	-41.08729
2.309507	-9.427468	-0.78200614	55.241642	-41.08729
2.3645735	-9.508871	-0.851438	54.744717	-44.46113
2.3885155	-9.628581	-0.82270753	54.744717	-44.46113
2.311901	-9.583092	-0.8705916	54.744717	-44.46113
2.2472575	-9.544785	-0.89453363	55.92878	-46.799873
2.192191	-9.518448	-0.863409	55.92878	-46.799873
2.1897967	-9.530419	-0.6215946	55.92878	-46.799873
2.122759	-9.647735	-0.8705916	58.509865	-45.880577
2.371756	-10.026019	-0.68144965	58.509865	-45.880577
2.5632923	-10.18643	-0.9328408	58.509865	-45.880577
2.8051066	-8.994118	-0.70299745	56.05667	-47.66168
2.3430257	-9.57112	-0.82510173	56.05667	-47.66168
2.3861213	-8.860043	-0.57849896	56.05667	-47.66168
2.2281039	-8.821735	-0.41808748	55.69235	-53.024963
2.4531589	-9.188048	-0.23852235	55.69235	-53.024963
2.3526025	-9.4657755	-0.046986207	55.69235	-53.024963
2.467524	-9.544785	-0.058957215	57.64677	-52.341465
2.4363995	-9.475352	-0.2911948	57.64677	-52.341465
2.4340053	-9.408315	-0.28401217	57.64677	-52.341465
2.34542	-9.573515	-0.37499183	60.166462	-44.86805
2.4459763	-9.360431	-0.5952584	60.166462	-44.86805
2.4531589	-9.427468	-0.5928642	60.166462	-44.86805
2.4028807	-9.367614	-0.78440034	60.01961	-43.245903
2.3813329	-9.381979	-0.9304466	60.01961	-43.245903
2.4627357	-9.547178	-0.90889883	60.01961	-43.245903
2.4747066	-9.4418335	-0.8610148	57.905655	-43.67523
2.4723125	-9.518448	-0.69342065	57.905655	-43.67523
2.395698	-9.475352	-0.66947865	57.905655	-43.67523
2.206556	-9.46817	-0.7101801	55.631718	-45.756657
2.3502083	-9.429863	-0.7341221	55.631718	-45.756657
2.3909097	-9.487324	-0.7365163	55.631718	-45.756657
2.4531589	-9.511266	-0.7317279	56.65389	-46.99807
2.383727	-9.575909	-0.67905545	56.65389	-46.99807
2.29993	-9.396344	-0.69342065	56.65389	-46.99807
2.359785	-9.362825	-0.70299745	56.5858	-48.730045
2.4507647	-9.420286	-0.67187285	56.5858	-48.730045
2.4866776	-9.508871	-0.66469026	56.5858	-48.730045
2.4387937	-9.496901	-0.79876554	55.869415	-49.816055
2.3286605	-9.535208	-0.7604583	55.869415	-49.816055
2.2592285	-9.463382	-0.77242935	55.869415	-49.816055
2.2951417	-9.43944	-0.7245453	59.426872	-46.362926
2.3262663	-9.477747	-0.65511346	59.426872	-46.362926
2.4148517	-9.4178915	-0.7101801	59.426872	-46.362926
2.4292169	-9.415498	-0.7365163	59.14751	-39.648445
2.4363995	-9.482535	-0.7077859	59.14751	-39.648445
2.4747066	-9.389161	-0.7436989	59.14751	-39.648445
2.3789387	-9.516054	-0.7269395	58.65091	-39.32728
2.371756	-9.432257	-0.7604583	58.65091	-39.32728
2.407669	-9.405921	-0.7317279	58.65091	-39.32728
2.3909097	-9.453805	-0.77003515	58.28898	-37.060696
2.4100633	-9.508871	-0.7460931	58.28898	-37.060696
2.3933039	-9.432257	-0.7389105	58.28898	-37.060696
2.4220343	-9.511266	-0.77482355	59.1375	-34.673225
2.3645735	-9.42268	-0.7436989	59.1375	-34.673225
2.335843	-9.4657755	-0.76764095	59.1375	-34.673225
2.3406315	-9.508871	-0.7221511	57.789806	-33.85445
2.3382373	-9.554361	-0.78440034	57.789806	-33.85445
2.3885155	-9.413103	-0.7053917	57.789806	-33.85445
2.4292169	-9.293393	-0.67905545	57.598854	-30.989288
2.347814	-9.453805	-0.78200614	57.598854	-30.989288
2.3573909	-9.70759	-0.7556699	57.598854	-30.989288
2.2688055	-9.769839	-0.5282208	56.10579	-28.567013
2.273594	-9.384373	-0.68863225	56.10579	-28.567013
2.287959	-9.286211	-0.6239888	56.10579	-28.567013
2.333449	-9.207202	-0.80594814	53.722397	-27.143883
2.4459763	-9.470564	-0.827496	53.722397	-27.143883
2.4699183	-9.530419	-0.8586206	53.722397	-27.143883
2.4459763	-9.626187	-0.8322844	51.80315	-27.867777
2.309507	-9.654918	-0.79397714	51.80315	-27.867777
2.2903533	-9.609427	-0.7365163	51.80315	-27.867777
2.275988	-9.523236	-0.7173627	50.67507	-28.19772
2.2281039	-9.501689	-0.68384385	50.67507	-28.19772
2.2807765	-9.480141	-0.57371056	50.67507	-28.19772
2.273594	-9.599851	-0.68863225	48.430756	-34.956787
2.2616227	-9.580697	-0.5832874	48.430756	-34.956787
2.335843	-9.477747	-0.55216277	48.430756	-34.956787
2.333449	-9.353249	-0.4563947	48.60666	-38.902905
2.2568343	-9.408315	-0.5856816	48.60666	-38.902905
2.2903533	-9.365219	-0.64793086	48.60666	-38.902905
2.2089503	-9.405921	-0.6239888	48.338352	-46.680218
2.2616227	-9.470564	-0.65990186	48.338352	-46.680218
2.2711997	-9.604639	-0.5832874	48.338352	-46.680218
2.34542	-9.573515	-0.4468179	48.97686	-46.651367
2.3190837	-9.5136595	-0.54019177	48.97686	-46.651367
2.2903533	-9.43944	-0.55455697	48.97686	-46.651367
2.309507	-9.480141	-0.5066729	50.642952	-52.49576
2.3502083	-9.492112	-0.48512512	50.642952	-52.49576
2.3190837	-9.525631	-0.6000468	50.642952	-52.49576
2.2807765	-9.516054	-0.6096236	60.659805	-46.880276
2.2328923	-9.494506	-0.54258597	60.659805	-46.880276
2.206556	-9.475352	-0.5880758	60.659805	-46.880276
2.2688055	-9.532813	-0.56413376	74.01442	-49.82327
2.273594	-9.566332	-0.4563947	74.01442	-49.82327
2.2328923	-9.506477	-0.5186439	74.01442	-49.82327
2.2376807	-9.523236	-0.42527008	82.841576	-154.79036
2.25444	-9.425075	-0.530615	82.841576	-154.79036
2.1850083	-9.482535	-0.41569328	82.841576	-154.79036
2.2520459	-9.460987	-0.5282208	79.44607	-151.42563
2.2448633	-9.4657755	-0.43005848	79.44607	-151.42563
2.2352865	-9.523236	-0.4444237	79.44607	-151.42563
2.2400749	-9.484929	-0.42287588	73.092995	-168.61604
2.3262663	-9.607034	-0.49949032	73.092995	-168.61604
2.25444	-9.635764	-0.530615	73.092995	-168.61604
2.2113445	-9.487324	-0.48273093	70.7016	-173.97449
2.29993	-9.374796	-0.48033673	70.7016	-173.97449
2.2281039	-9.434651	-0.5282208	70.7016	-173.97449
2.192191	-9.3700075	-0.55455697	66.44052	-145.86548
2.34542	-9.501689	-0.42766428	66.44052	-145.86548
2.230498	-9.642946	-0.5066729	66.44052	-145.86548
2.335843	-9.580697	-0.6000468	66.00348	-164.35811
